mid_x_bin_left,mid_x_bin_center,n_total,n_success,pdr_band,pdr_phy_band,late_ratio_phy_band,nlos_ratio_band,avg_cbr_band
1000.0,1010.0,9656,653,0.06762634631317316,0.06897265948632975,0.01951951951951952,0.00010356255178127589,0.25266270618362574
1020.0,1030.0,2006,42,0.020937188434695914,0.023928215353938187,0.125,0.0,0.35993465059367347
1040.0,1050.0,13277,232,0.01747382691873164,0.019130827747232057,0.08661417322834646,0.0,0.3431564427889651
1060.0,1070.0,454,4,0.00881057268722467,0.011013215859030838,0.2,0.0,0.3440911093311974
1080.0,1090.0,474,8,0.016877637130801686,0.0189873417721519,0.1111111111111111,0.0,0.32155370157268887
1100.0,1110.0,351,6,0.017094017094017096,0.017094017094017096,0.0,0.0,0.30985003885003876
1120.0,1130.0,411,2,0.004866180048661801,0.004866180048661801,0.0,0.0,0.32595288652952875
1140.0,1150.0,372,4,0.010752688172043012,0.016129032258064516,0.3333333333333333,0.0,0.313649560117302
1160.0,1170.0,389,6,0.015424164524421594,0.015424164524421594,0.0,0.0,0.33155293292825416
1180.0,1190.0,404,12,0.0297029702970297,0.0297029702970297,0.0,0.0,0.2664043654365436
1200.0,1210.0,293,12,0.040955631399317405,0.040955631399317405,0.0,0.0,0.2784855724480297
1220.0,1230.0,379,10,0.026385224274406333,0.026385224274406333,0.0,0.0,0.24540705205085145
1240.0,1250.0,253,14,0.05533596837944664,0.05533596837944664,0.0,0.0,0.23018217750628814
1260.0,1270.0,371,21,0.05660377358490566,0.05660377358490566,0.0,0.0,0.2520556236216613
1280.0,1290.0,252,5,0.01984126984126984,0.01984126984126984,0.0,0.0,0.24002308802308794
1300.0,1310.0,306,23,0.07516339869281045,0.07516339869281045,0.0,0.6928104575163399,0.15200950683303618
1320.0,1330.0,346,31,0.08959537572254335,0.08959537572254335,0.0,1.0,0.15079532317393582
1340.0,1350.0,452,27,0.059734513274336286,0.059734513274336286,0.0,1.0,0.17513636363636356
1360.0,1370.0,331,33,0.09969788519637462,0.09969788519637462,0.0,1.0,0.15142186212578956
1380.0,1390.0,267,15,0.056179775280898875,0.056179775280898875,0.0,1.0,0.16078549540347287
1400.0,1410.0,347,27,0.07780979827089338,0.07780979827089338,0.0,1.0,0.17220880272465278
1420.0,1430.0,298,21,0.07046979865771812,0.07046979865771812,0.0,1.0,0.17839383770591816
1440.0,1450.0,209,21,0.10047846889952153,0.10047846889952153,0.0,1.0,0.16519921705089163
1460.0,1470.0,221,28,0.12669683257918551,0.12669683257918551,0.0,1.0,0.16166762649115585
1480.0,1490.0,546,47,0.08608058608058608,0.08791208791208792,0.020833333333333332,1.0,0.1636674991674991
1500.0,1510.0,315,38,0.12063492063492064,0.12063492063492064,0.0,1.0,0.13423030303030298
1520.0,1530.0,197,16,0.08121827411167512,0.08629441624365482,0.058823529411764705,1.0,0.15815828334102439
1540.0,1550.0,395,62,0.1569620253164557,0.1569620253164557,0.0,1.0,0.11541864211737624
1560.0,1570.0,388,36,0.09278350515463918,0.09278350515463918,0.0,1.0,0.1634899250234301
1580.0,1590.0,262,28,0.10687022900763359,0.10687022900763359,0.0,1.0,0.15032685634975704
1600.0,1610.0,223,22,0.09865470852017937,0.09865470852017937,0.0,1.0,0.16546922136159797
1620.0,1630.0,389,41,0.10539845758354756,0.10539845758354756,0.0,1.0,0.15776162654825887
1640.0,1650.0,343,26,0.07580174927113703,0.07580174927113703,0.0,1.0,0.15298277232971103
1660.0,1670.0,264,21,0.07954545454545454,0.07954545454545454,0.0,1.0,0.15568629476584014
1680.0,1690.0,205,16,0.07804878048780488,0.07804878048780488,0.0,1.0,0.16321108647450105
1700.0,1710.0,214,12,0.056074766355140186,0.06074766355140187,0.07692307692307693,1.0,0.28187595581988095
1720.0,1730.0,447,32,0.07158836689038031,0.07606263982102908,0.058823529411764705,1.0,0.22804535285743333
1740.0,1750.0,228,7,0.03070175438596491,0.03070175438596491,0.0,1.0,0.3132731259968102
1760.0,1770.0,311,8,0.02572347266881029,0.02572347266881029,0.0,1.0,0.34468137971353396
1780.0,1790.0,187,5,0.026737967914438502,0.03208556149732621,0.16666666666666666,1.0,0.3635007292173067
1800.0,1810.0,259,0,0.0,0.003861003861003861,1.0,1.0,0.46163811863811854
1820.0,1830.0,346,1,0.002890173410404624,0.002890173410404624,0.0,1.0,0.4674684708355228
1840.0,1850.0,368,4,0.010869565217391304,0.01358695652173913,0.2,1.0,0.41788784584980226
1860.0,1870.0,297,0,0.0,0.003367003367003367,1.0,1.0,0.5404768901132536
1880.0,1890.0,264,0,0.0,0.0,0.0,1.0,0.4919235537190082
1900.0,1910.0,448,0,0.0,0.0,0.0,0.5803571428571429,0.48396469155844146
1920.0,1930.0,585,1,0.0017094017094017094,0.003418803418803419,0.5,0.0,0.5042943278943278
1940.0,1950.0,23642,156,0.006598426529058455,0.008374925979189578,0.21212121212121213,0.0,0.4547200436818912
1960.0,1970.0,1646,6,0.0036452004860267314,0.004860267314702308,0.25,0.0,0.47495449022423497
1980.0,1990.0,1271,7,0.0055074744295830055,0.006294256490952006,0.125,0.0,0.454748015163436
2000.0,2010.0,17511,636,0.036320027411341445,0.03791902232882188,0.04216867469879518,0.0,0.33926633648459925
2020.0,2030.0,2142,13,0.006069094304388422,0.007469654528478058,0.1875,0.0,0.47070864103217036
2040.0,2050.0,28528,190,0.006660123387549075,0.008272574312955692,0.19491525423728814,0.0,0.46876159944934476
2060.0,2070.0,477,0,0.0,0.0020964360587002098,1.0,0.0,0.5484171907756813
2080.0,2090.0,606,0,0.0,0.0016501650165016502,1.0,0.0,0.5200441044104409
2100.0,2110.0,610,0,0.0,0.0,0.0,0.0,0.516549776453055
2120.0,2130.0,561,0,0.0,0.0,0.0,0.0,0.531233673634743
2140.0,2150.0,601,0,0.0,0.0016638935108153079,1.0,0.0,0.5287805173196187
2160.0,2170.0,543,0,0.0,0.001841620626151013,1.0,0.6372007366482505,0.49244768123221155
2180.0,2190.0,572,1,0.0017482517482517483,0.0034965034965034965,0.5,1.0,0.4997358550540368
2200.0,2210.0,640,16,0.025,0.0265625,0.058823529411764705,1.0,0.38911164772727264
2220.0,2230.0,599,25,0.041736227045075125,0.041736227045075125,0.0,1.0,0.3301164061314311
2240.0,2250.0,586,17,0.02901023890784983,0.030716723549488054,0.05555555555555555,1.0,0.3205757058641017
2260.0,2270.0,603,24,0.03980099502487562,0.04145936981757877,0.04,1.0,0.337109000452284
2280.0,2290.0,762,29,0.03805774278215223,0.03937007874015748,0.03333333333333333,1.0,0.29811130994989254
2300.0,2310.0,632,43,0.0680379746835443,0.06962025316455696,0.022727272727272728,1.0,0.20234997123130027
2320.0,2330.0,614,19,0.030944625407166124,0.030944625407166124,0.0,0.3257328990228013,0.197657980456026
2340.0,2350.0,751,37,0.0492676431424767,0.05193075898801598,0.05128205128205128,0.0,0.19879300326836938
2360.0,2370.0,769,32,0.04161248374512354,0.04291287386215865,0.030303030303030304,0.0,0.20005769003428295
2380.0,2390.0,751,33,0.043941411451398134,0.045272969374167776,0.029411764705882353,0.4340878828229028,0.19871093088003866
2400.0,2410.0,789,55,0.0697084917617237,0.07097591888466413,0.017857142857142856,1.0,0.2015615854361101
2420.0,2430.0,901,54,0.05993340732519423,0.05993340732519423,0.0,1.0,0.19668681263242854
2440.0,2450.0,870,59,0.067816091954023,0.07011494252873564,0.03278688524590164,1.0,0.19716551724137923
2460.0,2470.0,812,47,0.05788177339901478,0.05788177339901478,0.0,1.0,0.20683351992834745
2480.0,2490.0,942,65,0.06900212314225053,0.07112526539278131,0.029850746268656716,1.0,0.20936952325805822
2500.0,2510.0,975,61,0.06256410256410257,0.06256410256410257,0.0,1.0,0.21164979020979013
2520.0,2530.0,1097,46,0.041932543299908843,0.041932543299908843,0.0,0.9990884229717412,0.2126557553658738
2540.0,2550.0,1232,44,0.03571428571428571,0.03814935064935065,0.06382978723404255,0.20373376623376624,0.2187874114521841
2560.0,2570.0,1493,56,0.03750837240455459,0.038178164768921635,0.017543859649122806,0.0,0.2188166595628082
2580.0,2590.0,1250,50,0.04,0.0408,0.0196078431372549,0.0,0.22650130909090904
2600.0,2610.0,1350,46,0.034074074074074076,0.035555555555555556,0.041666666666666664,0.0,0.2434636363636363
2620.0,2630.0,1342,39,0.029061102831594635,0.03204172876304024,0.09302325581395349,0.0,0.25263101205798666
2640.0,2650.0,1537,42,0.027325959661678594,0.02797657774886142,0.023255813953488372,0.0,0.24074407050334173
2660.0,2670.0,1832,67,0.03657205240174673,0.03711790393013101,0.014705882352941176,0.0,0.24213244342993243
2680.0,2690.0,1978,53,0.02679474216380182,0.030333670374115267,0.11666666666666667,0.0,0.2502847688206636
2700.0,2710.0,2029,62,0.030556924593395762,0.030556924593395762,0.0,0.0,0.2556283883686544
2720.0,2730.0,2051,47,0.022915650901999023,0.02437835202340322,0.06,0.0,0.25678812995877837
2740.0,2750.0,2152,62,0.028810408921933085,0.02973977695167286,0.03125,0.0,0.2563121831699898
2760.0,2770.0,2419,71,0.029350971475816452,0.029764365440264572,0.013888888888888888,0.0,0.25629159307001387
2780.0,2790.0,2951,81,0.027448322602507624,0.0301592680447306,0.0898876404494382,0.0,0.24832081574812845
2800.0,2810.0,3418,127,0.0371562317144529,0.03861907548273844,0.03787878787878788,0.0,0.23445741794776312
2820.0,2830.0,3297,117,0.03548680618744313,0.036396724294813464,0.025,0.0,0.22463840405878616
2840.0,2850.0,3609,148,0.04100858963701857,0.042116929897478526,0.02631578947368421,0.0,0.21966387062646406
2860.0,2870.0,3395,147,0.04329896907216495,0.04536082474226804,0.045454545454545456,0.0,0.21331870397643588
2880.0,2890.0,4175,210,0.05029940119760479,0.050778443113772456,0.009433962264150943,0.0,0.19695832335329333
2900.0,2910.0,6595,419,0.06353297952994692,0.06459438968915845,0.01643192488262911,0.0,0.16791664484113303
2920.0,2930.0,8497,500,0.05884429798752501,0.05966811815935036,0.013806706114398421,0.0,0.17451667433425694
2940.0,2950.0,4087,298,0.07291411793491559,0.07413750917543431,0.0165016501650165,0.0,0.165698311720088
2960.0,2970.0,110,3,0.02727272727272727,0.02727272727272727,0.0,0.0,0.23057603305785118
2980.0,2990.0,143,3,0.02097902097902098,0.02097902097902098,0.0,0.0,0.21314113159567696
3000.0,3010.0,9,0,0.0,0.0,0.0,0.0,0.1849090909090908
