dist_bin_left,dist_bin_center,n_total,n_success,pdr,n_success_phy,pdr_phy,n_late,late_ratio_phy,delay_p50_ms,delay_p95_ms,delay_p99_ms,nlos_ratio,tunnel_ratio,avg_blockage_b,avg_n_cs,avg_cbr,avg_p_col,avg_cong_delay_ms
100,105.0,141684,4835,0.0341252364416589,5063,0.035734451314192145,228,0.045032589373889,32.72278239357019,77.04903899348297,93.28316323941316,0.0,0.0,0.0,30.83165353886113,0.3064524408992097,0.8455594981434674,107.54408704146053
110,115.0,143674,3133,0.021806311510781353,3330,0.02317747121956652,197,0.05915915915915916,33.452214130270946,74.59672167676293,92.30982634947007,0.0,0.0,0.0,30.603748764564223,0.30411123730870515,0.8453683052572258,106.92516623884279
120,125.0,146778,2172,0.014797857989616973,2339,0.01593563068034719,167,0.07139803334758443,31.897267508323104,75.65451771031155,93.52043586097201,0.0,0.0,0.0,30.5487266484078,0.3035460101154619,0.8425812792638059,106.50158746497819
130,135.0,146515,1469,0.0100262771729857,1580,0.01078387878374228,111,0.07025316455696203,32.71811428827145,78.1155359674688,92.79729001682632,0.0,0.0,0.0,30.604613862061903,0.30412012421936313,0.8441671841672486,105.6507546033224
140,145.0,142761,943,0.006605445464797809,1052,0.007368959309615371,109,0.10361216730038023,33.69914952301775,77.84696414546934,93.90448849423703,0.0,0.0,0.0,30.851500059540072,0.306656318793457,0.8465389214163227,106.48087164561966
150,155.0,142849,576,0.004032229837100715,683,0.004781272532534355,107,0.15666178623718888,33.83685247204001,82.44963761199085,93.33810499059085,0.0,0.0,0.0,31.083675769518862,0.309041396541421,0.8452791278160191,109.9191514173664
160,165.0,145022,399,0.0027513066982940517,508,0.003502916798830522,109,0.21456692913385828,34.10066712621156,88.39160212196836,98.20636995200398,0.0,0.0,0.0,30.96181958599385,0.307789601201573,0.8447798414183447,108.83954858696602
170,175.0,143834,278,0.0019327836255683636,381,0.002648886911300527,103,0.27034120734908135,38.12100255130098,87.66438160057038,95.12705192911034,0.0,0.0,0.0,30.975638583366937,0.3079315599927694,0.8455866956999044,107.28571151805198
180,185.0,141860,200,0.0014098406880022557,297,0.00209361342168335,97,0.3265993265993266,40.83642704687091,91.7408340274968,98.54946888343953,0.0,0.0,0.0,31.148794586211757,0.30971034438562983,0.8447544780478905,110.07701042662288
190,195.0,142068,168,0.0011825323084719993,276,0.0019427316496325702,108,0.391304347826087,45.135571565709654,91.14147831130214,97.97016224536438,0.0,0.0,0.0,31.392009460258468,0.3122088244553824,0.847436383715169,110.43182206614406
200,205.0,135104,172,0.0012730933207010895,279,0.0020650757934628137,107,0.3835125448028674,45.61484390208292,92.98985795502611,96.97199909179368,0.0,0.0,0.0,31.453805956892467,0.31284364301171347,0.8484617561702964,110.97832135499405
210,215.0,141776,181,0.0012766617763232142,296,0.0020878004739871346,115,0.3885135135135135,50.36321723794692,94.84038559018376,99.72487613501048,0.0,0.0,0.0,31.365449723507506,0.31193598352330426,0.8474045006637939,110.44253941159145
220,225.0,142752,185,0.0012959538220130016,306,0.0021435776731674513,121,0.3954248366013072,48.98021169530429,91.37814374411211,97.92704536700694,0.0,0.0,0.0,30.922936281102892,0.307390163614966,0.8469901905375316,106.69886406679062
230,235.0,141579,188,0.0013278805472563022,300,0.0021189583200898437,112,0.37333333333333335,47.788159875707045,92.81103703301898,98.27062728578072,0.0,0.0,0.0,31.43517047019685,0.3126522057392949,0.8532474930750764,109.40135663643788
240,245.0,140877,165,0.0011712344811431249,273,0.001937860686982261,108,0.3956043956043956,51.25840822943292,92.94662630758822,98.52428256416067,0.0,0.0,0.0,31.323175536105964,0.31150171232545215,0.851244298170867,108.56745481850743
250,255.0,139805,199,0.0014234111798576588,283,0.002024248059797575,84,0.2968197879858657,46.21007567862423,91.92840277223374,98.09479004957159,0.0,0.0,0.0,26.710589750008943,0.26411787652281904,0.7822389726353912,85.84650802119053
260,265.0,139936,198,0.001414932540589984,278,0.0019866224559798766,80,0.28776978417266186,43.689083763211016,88.23052019580801,92.39998265939697,0.0,0.0,0.0,26.20224959981706,0.25889583679812067,0.7673148352315229,84.30344578539818
270,275.0,140738,212,0.0015063451235629325,281,0.0019966178288735098,69,0.24555160142348753,41.35894352698073,90.84745183726126,97.36926773484382,0.0,0.0,0.0,26.13967798320283,0.25825305564562895,0.7626352248616051,84.64134887740786
280,285.0,143377,239,0.0016669340270754724,338,0.002357421343730166,99,0.29289940828402367,44.52354334110024,92.35216855304536,99.17106590359391,0.0,0.0,0.0,25.82745489164929,0.25504567297785175,0.756933850724328,82.89157910235673
290,295.0,144985,220,0.001517398351553609,292,0.0020140014484256994,72,0.2465753424657534,43.5537701302279,85.71007618122418,94.7993077002903,0.0,0.0,0.0,25.942773390350727,0.2562303084645119,0.7576079793149482,84.11597358740796
300,305.0,150200,207,0.0013781624500665778,286,0.0019041278295605858,79,0.2762237762237762,45.76498112102384,88.26601453119885,96.42320592473082,0.0,0.0,0.0,25.86493342210386,0.25543067969979416,0.7590411719601567,82.48913737819981
310,315.0,144461,201,0.0013913789881005946,280,0.0019382393864087885,79,0.28214285714285714,40.469611436707446,85.08793888801897,96.98600112310766,0.0,0.0,0.0,25.97069105156409,0.2565170989842492,0.755576187394533,83.87649810320094
320,325.0,144929,178,0.0012281875953052874,262,0.0018077817414044119,84,0.32061068702290074,42.021035077302955,89.54392171992261,98.60500190958993,0.0,0.0,0.0,26.059594698093548,0.2574303818985973,0.7549043424128099,84.80046570544572
330,335.0,145070,211,0.001454470255738609,289,0.001992141724684635,78,0.2698961937716263,40.08102704882735,89.48865443504346,98.3993665413389,0.0,0.0,0.0,26.00629351347625,0.25688283336571055,0.7522200959129017,84.82093215019626
340,345.0,146317,218,0.0014899157309130177,294,0.0020093358939836108,76,0.2585034013605442,39.752312448571885,90.34212460215414,97.99109874160902,0.0,0.0,0.0,25.834065761326436,0.25511358463908057,0.7470896353996304,83.97802437780955
350,355.0,151026,229,0.0015162952074477243,317,0.0020989763352005615,88,0.277602523659306,42.93848705725458,85.5388941722566,95.83307198974786,0.0,0.0,0.0,25.53819872075007,0.2520742232222507,0.7402464090039425,83.05054367486615
360,365.0,155852,217,0.001392346585221877,301,0.0019313194569206683,84,0.27906976744186046,45.35285421076748,89.13327732907446,98.25023948760597,0.0,0.0,0.0,25.213568000410646,0.24873938036785478,0.7356141607020777,81.26239721818247
370,375.0,156058,214,0.0013712850350510709,295,0.0018903228286918966,81,0.2745762711864407,40.98761660908272,84.55301923250332,95.98333562849312,0.0,0.0,0.0,25.170039344346332,0.24829222235555773,0.7287688215170507,81.31203034468095
380,385.0,165900,209,0.0012597950572634116,296,0.001784207353827607,87,0.2939189189189189,40.95760601772232,85.34534881888577,99.42539795239229,0.0,0.0,0.0,24.614243520192886,0.24258268343470865,0.7123266875585355,79.18705683239303
390,395.0,149843,226,0.0015082452967439253,306,0.002042137437184253,80,0.26143790849673204,39.611305240922036,86.94040164369045,96.20781098914205,0.0,0.0,0.0,24.72487203272759,0.24371913997256514,0.7246628507197,78.72525801179181
400,405.0,135366,214,0.0015808991918206934,298,0.002201439061507321,84,0.28187919463087246,45.05723723663415,87.21958538927107,93.50603793412415,0.0,0.0,0.0,26.02026358169703,0.25702634406652397,0.7618826888025328,83.41963673728672
410,415.0,132132,194,0.0014682287409560136,254,0.001922320104138286,60,0.23622047244094488,49.51937812555165,90.9588314657919,97.66139176756484,0.0,0.0,0.0,26.108338631065905,0.25793111502822236,0.7657541751196033,83.61452510143613
420,425.0,130206,196,0.0015053069751009937,261,0.002004515920925303,65,0.24904214559386972,45.854693368931045,84.59838714258905,97.21345008188922,0.0,0.0,0.0,26.03505982827212,0.2571783418722499,0.7672153565088181,82.71601837225997
430,435.0,127701,190,0.001487850525837699,253,0.001981190437036515,63,0.2490118577075099,44.88771995755027,86.71173367818369,91.63561909746348,0.0,0.0,0.0,26.006750142911958,0.2568875241953682,0.7683277305893622,82.53823860917983
440,445.0,125954,168,0.0013338202835955985,240,0.001905457547993712,72,0.3,45.62605289959372,89.64527457962019,96.51392313189262,0.0,0.0,0.0,26.108317322196992,0.25793089612802356,0.7716628724964752,82.43215719256753
450,455.0,123682,187,0.0015119419155576398,253,0.002045568473989748,66,0.2608695652173913,50.82352058301308,90.13849419452852,97.31115366615305,0.0,0.0,0.0,26.142963406154493,0.258286805899587,0.7711852289499255,82.81528115369566
460,465.0,122555,177,0.0014442495206233937,246,0.0020072620456121743,69,0.2804878048780488,47.49324448502748,85.28998934761456,97.11170814502358,0.0,0.0,0.0,26.09667496226184,0.25781129733959884,0.771529715616186,82.52628737183933
470,475.0,123451,177,0.0014337672436837289,238,0.001927890418060607,61,0.25630252100840334,45.21898122352864,92.48902927638346,98.66598539456135,0.0,0.0,0.0,25.9735765607407,0.25654674103306346,0.7705510620255945,81.91798797536687
480,485.0,127629,175,0.001371161726566846,243,0.001903955997461392,68,0.27983539094650206,49.8666818647216,88.41006654224316,94.57026156165489,0.0,0.0,0.0,25.938305557514358,0.2561844116362838,0.7702576596978256,81.70856234934077
490,495.0,125138,160,0.001278588438364046,225,0.0017980149914494398,65,0.28888888888888886,47.69084180148498,90.41553658557105,96.89908816627052,0.0,0.0,0.0,25.867937796672475,0.2554615428203626,0.7679828247673282,81.53209290758996
500,505.0,125939,186,0.0014769054859892488,255,0.0020247897791788086,69,0.27058823529411763,43.867990337655115,85.41487067268619,98.18892300888685,0.0,0.0,0.0,25.907042298255504,0.25586325270026106,0.768682675910815,81.72957172550913
510,515.0,125586,155,0.001234214004745752,224,0.0017836383036325704,69,0.3080357142857143,48.345076624263385,87.20688250629695,91.82441184801931,0.0,0.0,0.0,26.103896931186597,0.257885486656735,0.7705739236544797,82.98245737986954
520,525.0,125907,156,0.001239009745288189,230,0.0018267451372838681,74,0.3217391304347826,44.82681081014758,86.95226370240435,92.97888530045988,0.0,0.0,0.0,26.274075309553876,0.25963368272541704,0.7727579585455332,84.03989392632556
530,535.0,126442,196,0.001550117840590943,274,0.0021670014710301957,78,0.2846715328467153,48.00409963732682,89.59900049277871,98.71877697127401,0.0,0.0,0.0,26.41578747568055,0.2610894531592638,0.7738013344806518,84.84623965918375
540,545.0,126037,159,0.0012615343113530153,228,0.0018089925974118712,69,0.3026315789473684,51.88314271664926,90.31424325442788,97.14749653156316,0.0,0.0,0.0,26.61071748772186,0.2630919160102336,0.7782197601673988,85.5337866337616
550,555.0,125238,187,0.001493157029016752,270,0.002155895175585685,83,0.3074074074074074,48.95789096228159,90.24110140287857,96.5596702466156,0.0,0.0,0.0,26.863811303278556,0.2656918797518615,0.7794951065114849,86.61634666911
560,565.0,123007,169,0.0013739055500906453,227,0.001845423431186843,58,0.2555066079295154,46.83140213323636,93.51120560817246,97.62471840821537,0.0,0.0,0.0,26.90805401318624,0.2661463730445495,0.7815121666216829,87.20044961263025
570,575.0,122337,163,0.0013323851328706769,244,0.0019944906283462893,81,0.3319672131147541,50.41353089615092,91.02837770085758,98.78740477775537,0.0,0.0,0.0,26.766906169024907,0.26469639973634673,0.7769962516646033,87.2439732945898
580,585.0,121987,176,0.0014427766893193538,255,0.002090386680547927,79,0.30980392156862746,52.19142682487775,92.22907244199571,99.33362814307371,0.0,0.0,0.0,27.018198660513004,0.26727785896708806,0.7808675418641992,88.06038588634189
590,595.0,121891,169,0.0013864846461182532,251,0.0020592168412762223,82,0.32669322709163345,49.82991440919964,88.49975781840037,95.20859440343466,0.0,0.0,0.0,26.947412032061433,0.26655068723844916,0.7812640759072157,87.9094726833382
600,605.0,121872,160,0.0013128528291978469,238,0.0019528685834317972,78,0.3277310924369748,46.29943457758846,90.05297899215475,97.86894547537993,0.0,0.0,0.0,26.995528095050545,0.2670449704309737,0.7824934213404039,88.33433746346032
610,615.0,123860,170,0.0013725173583077669,263,0.00212336508961731,93,0.35361216730038025,52.97167133448508,90.5190388657954,96.48978082702499,0.0,0.0,0.0,26.920821895688682,0.2662775340193473,0.7815801243396612,87.05411589358836
620,625.0,124076,174,0.0014023662916277122,250,0.002014894097166253,76,0.304,51.732402935850274,92.88182803913584,97.29694735227511,0.0,0.0,0.0,27.203181920758244,0.26917814154960734,0.7864094275655568,88.61132855659046
630,635.0,124672,179,0.001435767453798768,271,0.002173703798767967,92,0.33948339483394835,49.39600029816047,85.37783352719867,93.39279470571502,0.0,0.0,0.0,27.150202130390145,0.26863389461218956,0.7853426841137191,88.18575524279154
640,645.0,123322,183,0.0014839201440132337,281,0.002278587762118681,98,0.3487544483985765,55.81913879552795,94.36033263964804,98.07549541332635,0.0,0.0,0.0,27.368636577415224,0.27087781211344714,0.7856381167668399,89.47848733310826
650,655.0,125185,185,0.001477812837001238,265,0.0021168670367855574,80,0.3018867924528302,54.633683442451385,95.98152126517643,99.36546653559131,0.0,0.0,0.0,27.326772376882214,0.2704477525988808,0.7869389670501792,88.6227372598151
660,665.0,122808,168,0.0013679890560875513,251,0.0020438407921308057,83,0.33067729083665337,49.89978928082752,89.00741592359562,96.70659810664027,0.0,0.0,0.0,27.401333789329687,0.2712137016540231,0.7864035052774114,89.7464512395279
670,675.0,124902,154,0.0012329666458503466,248,0.0019855566764343247,94,0.3790322580645161,52.790856209332375,95.50057338371948,98.83428585184305,0.0,0.0,0.0,27.38462154328994,0.2710420213083421,0.787746079176168,89.04706184935576
680,685.0,124791,160,0.0012821437443405375,246,0.0019712960069235763,86,0.34959349593495936,55.03618666844303,92.74977449443197,98.0670196684789,0.0,0.0,0.0,27.447331939002012,0.27168622810065696,0.7870297819431822,89.62616075003652
690,695.0,123951,157,0.0012666295552274688,225,0.001815233439020258,68,0.3022222222222222,49.97975213361842,91.7966968153766,98.09814258656205,0.0,0.0,0.0,27.504763979314408,0.27227621178750244,0.7883478917562137,89.35182440468687
700,705.0,123646,146,0.0011807903207544119,232,0.0018763243453083804,86,0.3706896551724138,54.21824411830727,97.15050881088513,99.55196175548502,0.0,0.0,0.0,27.767182116687962,0.2749719617441581,0.7908654888481077,91.09247711581052
710,715.0,126080,170,0.0013483502538071065,257,0.0020383883248730967,87,0.33852140077821014,56.0899825674351,94.54684275928359,98.87342160394857,0.0,0.0,0.0,27.70402918781726,0.27432320892939543,0.7899907529893847,90.3963503985069
720,725.0,125371,155,0.0012363305708656706,260,0.002073844828548867,105,0.40384615384615385,54.56915251984383,92.56549033445683,98.16499480502878,0.0,0.0,0.0,28.06901915115936,0.2780726512800915,0.7935352174580302,92.53038747295054
730,735.0,128555,155,0.0012057096184512465,239,0.0018591264439345027,84,0.3514644351464435,53.15825616451584,86.29876569686742,97.53739410317706,0.0,0.0,0.0,28.511718719614173,0.28262038321058186,0.8006928770139102,94.92029001449215
740,745.0,124880,167,0.001337283792440743,276,0.0022101217168481744,109,0.39492753623188404,55.92893101725896,94.14112882755819,99.49687604196771,0.0,0.0,0.0,28.858808456117874,0.2861859414128472,0.8053240805831786,96.46732456207674
750,755.0,126381,147,0.0011631495240582049,247,0.001954407703689637,100,0.4048582995951417,53.85192147520182,95.12233043324056,98.32895359227106,0.0,0.0,0.0,29.88104224527421,0.2966870703378168,0.8197983013127532,100.63172142027182
760,765.0,126754,145,0.0011439481199804345,236,0.001861874181485397,91,0.3855932203389831,58.258066938947,95.19535490842621,98.14245590572462,0.0,0.0,0.0,30.016630638875302,0.298079932926628,0.821368826456615,101.16141307189757
770,775.0,127133,139,0.0010933431917755422,243,0.0019113841410176744,104,0.4279835390946502,52.22701883278387,91.56243239313373,99.274064392243,0.0,0.0,0.0,30.13696679854955,0.299316113476009,0.8213255278328585,102.81961979115324
780,785.0,129020,148,0.0011471089753526584,232,0.0017981708262284916,84,0.3620689655172414,54.36737711458772,90.0746601290188,98.59635807290174,0.0,0.0,0.0,30.19710122461634,0.299933858034695,0.821960572720525,103.73036986214547
790,795.0,128679,148,0.0011501488199317682,261,0.002028302986501294,113,0.4329501915708812,57.2991842179332,95.0134625096878,98.66985684310303,0.0,0.0,0.0,30.141849097366315,0.2993662680002175,0.8239748107038412,102.63435266472507
800,805.0,131684,130,0.0009872118100908234,231,0.0017541994471613864,101,0.43722943722943725,55.056467362172924,92.98142672095366,98.8432855881829,0.0,0.0,0.0,30.186226117068134,0.2998221410207907,0.8239716396444461,103.52779573752784
810,815.0,133849,151,0.0011281369304215944,254,0.0018976607968681125,103,0.40551181102362205,58.1464444794117,95.36534599146631,98.66506589414493,0.0,0.0,0.0,30.24659130811586,0.30044225616519027,0.8235686373175631,104.0406031405608
820,825.0,134242,165,0.001229123523189464,297,0.0022124223417410347,132,0.4444444444444444,59.289337204119946,95.65643567149249,98.73882998932157,0.0,0.0,0.0,30.408694745310708,0.3021075005654645,0.8258748706176178,104.0808862012237
830,835.0,135663,161,0.0011867642614419554,259,0.0019091425075370588,98,0.3783783783783784,57.26868045835138,94.24986922159928,97.61857679541444,0.0,0.0,0.0,30.18535636098273,0.2998132062537316,0.8231321053715648,103.50091798426597
840,845.0,137171,174,0.001268489695343768,294,0.0021433101748911942,120,0.40816326530612246,52.89041584963083,92.77636822518457,97.6774664207931,0.0,0.0,0.0,29.77071684248128,0.29555372756367126,0.8182619300925102,100.20066513378521
850,855.0,134946,145,0.0010745038756243238,258,0.0019118758614556934,113,0.437984496124031,55.12864356047984,92.73582996180996,97.09687259752128,0.0,0.0,0.0,29.611140752597336,0.2939144459130453,0.8162510359396342,99.55480392567746
860,865.0,135126,169,0.0012506845462753283,284,0.002101742077764457,115,0.40492957746478875,56.11062539150748,90.94247779740965,99.45685631429406,0.0,0.0,0.0,29.44343057590693,0.2921916050070439,0.8137877709697672,98.60912197269843
870,875.0,137119,167,0.0012179202007015803,295,0.0021514159233950074,128,0.43389830508474575,55.06336873975332,92.58785943363895,98.78579177600005,0.0,0.0,0.0,29.12953711739438,0.2889670631150514,0.8088339926852143,97.23684681694981
880,885.0,140173,158,0.00112717855792485,276,0.0019689954556155608,118,0.427536231884058,53.45398394794868,89.3764333433164,97.79413255540446,0.0,0.0,0.0,28.870724033872428,0.2863083468934168,0.8053591401780608,96.67996445527936
890,895.0,143816,185,0.001286365911998665,287,0.0019956054959114422,102,0.3554006968641115,59.152699841203344,89.93541007857854,96.62085462432088,0.0,0.0,0.0,28.953989820325972,0.2871637136088031,0.804000624385996,97.3697070971655
900,905.0,144273,174,0.0012060468694766173,300,0.00207939115427003,126,0.42,53.47329713704501,93.30417388070761,96.24214475805117,0.0,0.0,0.0,28.697892190499957,0.28453289250240854,0.7989682815497757,97.05658595482377
910,915.0,147199,167,0.0011345185768925061,263,0.0017866969204953839,96,0.3650190114068441,55.269201991838464,92.93045977165505,97.09533312932616,0.0,0.0,0.0,28.64348263235484,0.28397395795055425,0.7980748726298635,96.90384447967259
920,925.0,153473,177,0.0011532973226561023,321,0.002091573110579711,144,0.4485981308411215,50.53136518729943,89.36598734100306,98.03351731778957,0.0,0.0,0.0,28.648439790712374,0.2840248814864088,0.7972386668679127,97.14610945038203
930,935.0,156646,219,0.0013980567649349489,327,0.0020875094161357456,108,0.3302752293577982,61.44526888791714,92.73981453149419,97.95347936575615,0.0,0.0,0.0,28.30854921287489,0.2805332782777147,0.7923433193053054,95.37046830406899
940,945.0,161563,212,0.001312181625743518,328,0.00203016779832016,116,0.35365853658536583,55.57201750010864,92.7344606711722,98.16413905147193,0.0,0.0,0.0,28.321447361091337,0.2806657774366655,0.7895717106174323,96.89704162029834
950,955.0,168621,200,0.00118609188653845,333,0.0019748429910865194,133,0.3993993993993994,56.90062173304587,91.19876117129834,98.78599012227976,0.0,0.0,0.0,28.290290058770854,0.28034570696737326,0.7854944756690094,97.68037353183067
960,965.0,174957,210,0.001200294929611276,357,0.002040501380339169,147,0.4117647058823529,57.319570457980134,95.18885246967405,99.03445955034157,0.0,0.0,0.0,28.188880696399686,0.27930395624483306,0.783144460838537,98.13306162776038
970,975.0,190014,243,0.0012788531371372635,372,0.001957750481543465,129,0.3467741935483871,53.7220598196418,92.1339486217278,96.94376063730789,0.0,0.0,0.0,28.412464344732495,0.2816007700867973,0.7835956652965959,98.74574476104382
980,985.0,216829,235,0.0010838033657859418,395,0.0018217120403636045,160,0.4050632911392405,56.41303103977293,91.64813080306874,95.90073670324772,0.0,0.0,0.0,28.87994687057543,0.28640309057954755,0.7869989593006669,101.542379052
990,995.0,154081,202,0.0013109987603922612,320,0.002076829719433285,118,0.36875,51.299863201223204,91.78798688447058,97.18187119623934,0.0,0.0,0.0,28.827675054030024,0.2858661164641266,0.7668303415511482,106.3217527664093
1000,1005.0,907121,688,0.0007584434711576516,1867,0.0020581598265281037,1179,0.6314943760042849,58.79252545197975,93.71546346041117,98.93040650988338,0.0,0.0,0.0,37.86888518731239,0.37874400237875444,0.8700704451494075,159.19648611167656
1010,1015.0,179926,209,0.0011615886531129464,357,0.001984149039049387,148,0.41456582633053224,51.15379886384359,94.07878990580417,98.3540834042422,0.0,0.0,0.0,29.602886742327403,0.293829654716636,0.7581906034249709,110.37122087423667
1020,1025.0,158236,177,0.0011185823706362649,316,0.001997017113678303,139,0.439873417721519,48.59381560437929,92.1939147654009,98.30446538979099,0.0,0.0,0.0,29.171958340706286,0.28940284477270994,0.7609290768557302,107.76768004471542
1030,1035.0,150835,183,0.0012132462624722378,303,0.0020088175821261645,120,0.39603960396039606,43.74914895445439,90.34458257930214,97.01903404775017,0.0,0.0,0.0,25.40592700633142,0.2507154319741318,0.6668964607855069,95.10462829560421
1040,1045.0,146699,196,0.001336069093858854,311,0.0021199871846433855,115,0.36977491961414793,39.709610294574794,84.29797943452839,92.86339357774065,0.0,0.0,0.0,25.25897245379996,0.24920580793449043,0.6535947622612625,96.30972578243745
1050,1055.0,142371,182,0.0012783502258184602,285,0.002001812166803633,103,0.36140350877192984,41.813069248501904,89.51352579617136,95.6818825409606,0.0,0.0,0.0,25.787969460072627,0.2546400499080187,0.6635228314006408,98.15995167066316
1060,1065.0,141461,171,0.0012088137366482634,279,0.0019722750440050616,108,0.3870967741935484,40.8430017311592,92.30572014734899,98.1215504625557,0.0,0.0,0.0,25.816408762839227,0.25493219910916654,0.6643361978590948,97.39707830423778
1070,1075.0,130457,164,0.0012571192040289137,282,0.0021616318020497177,118,0.41843971631205673,40.98079914600347,94.18395300272954,96.3914120351823,0.0,0.0,0.0,26.821412419417893,0.26525632758129286,0.6905302746629426,99.03669473994978
1080,1085.0,73134,75,0.0010255148084338337,140,0.0019142943090764896,65,0.4642857142857143,63.29760550913388,96.19651189523188,98.74227256495104,0.0,0.0,0.0,31.033541171001175,0.3085263774839211,0.8141392854482276,115.25815762980781
1090,1095.0,71939,82,0.0011398545990352938,144,0.002001695881232711,62,0.4305555555555556,60.3760787299834,90.52500747885182,96.17251249554212,0.0,0.0,0.0,30.902236617133962,0.3071775216123761,0.8164452772225677,113.13061448650497
1100,1105.0,70246,61,0.0008683768470802608,135,0.0019218176123907411,74,0.5481481481481482,59.616805207464566,90.82821737745418,97.11298886044277,0.0,0.0,0.0,30.55705662955898,0.3036315817400149,0.8124357509540955,111.3164502530723
1110,1115.0,70894,83,0.0011707619826783649,138,0.0019465681157784863,55,0.39855072463768115,59.652551916691685,93.14112881857343,99.84665456084421,0.0,0.0,0.0,30.95329647078737,0.3077020455635429,0.8168437558395032,113.0276812662858
1120,1125.0,71433,76,0.0010639340360897624,134,0.001875883695210897,58,0.43283582089552236,56.20665189620401,93.82964177316197,98.3592003574872,0.0,0.0,0.0,30.744781823526942,0.3055600314598676,0.8158127183616235,112.0957473472915
1130,1135.0,71112,75,0.0010546743165710428,128,0.0017999775002812465,53,0.4140625,54.93727881438977,92.48717139356897,98.6154499234626,0.0,0.0,0.0,30.900635617054785,0.30716107497519907,0.8178293777784452,112.47329312761977
1140,1145.0,70815,77,0.0010873402527713054,147,0.0020758313916543103,70,0.47619047619047616,57.69528132245579,91.90557426083366,97.47425496802256,0.0,0.0,0.0,30.74600014121302,0.3055725469051882,0.8166134254469408,110.49474339826617
1150,1155.0,70517,57,0.0008083157252861012,116,0.001644993405845399,59,0.5086206896551724,63.00910897315888,91.31886724836049,98.06975846929699,0.0,0.0,0.0,30.504899527773446,0.30309578605803617,0.8124919434445623,112.7437525100434
1160,1165.0,71524,85,0.001188412281192327,163,0.002278955315698227,78,0.4785276073619632,61.541700323154,96.37414067973735,98.14863808590371,0.0,0.0,0.0,30.360046977238408,0.30160775531163087,0.8110399840910293,110.36052060566907
1170,1175.0,70779,68,0.0009607369417482587,131,0.0018508314613091454,63,0.48091603053435117,58.752160316336,90.55845771999243,97.0761370388952,0.0,0.0,0.0,30.15585131182978,0.2995101089306149,0.8069740455130929,108.64281732512065
1180,1185.0,70853,70,0.000987960989654637,138,0.0019476945224619988,68,0.4927536231884058,64.9265633933819,94.30961300348963,98.0176718188745,0.0,0.0,0.0,30.507148603446574,0.30311889019904203,0.80852399846366,113.8462307414025
1190,1195.0,69780,79,0.0011321295500143307,143,0.002049297793063915,64,0.44755244755244755,57.59240740582477,93.54855555905544,95.4640345619705,0.0,0.0,0.0,30.12067927773001,0.29914879621668095,0.8033531196521215,109.65613683496662
1200,1205.0,69057,77,0.001115020924743328,137,0.001983868398569298,60,0.43795620437956206,58.69351351989077,92.64815926350896,98.73873945450403,0.0,0.0,0.0,29.821408401755072,0.29607446812712024,0.8010741847105836,107.81725243871466
