dist_bin_left,dist_bin_center,n_total,n_success,pdr,n_success_phy,pdr_phy,n_late,late_ratio_phy,delay_p50_ms,delay_p95_ms,delay_p99_ms,nlos_ratio,tunnel_ratio,avg_blockage_b,avg_n_cs,avg_cbr,avg_p_col,avg_cong_delay_ms
150,155.0,144322,2084,0.014439932927758761,2212,0.015326838597026094,128,0.05786618444846293,27.652723702138115,74.84120247531614,93.50049129110074,0.37319327614639486,0.0,0.3741957409744292,31.188155651944957,0.3101146898790708,0.8469471809494454,110.33153492388448
160,165.0,144682,1957,0.013526216115342613,2079,0.01436944471323316,122,0.05868205868205868,27.77167209683047,71.53867909750227,88.96922208134274,0.3785750819037614,0.0,0.37935748548894915,30.89572994567396,0.3071106803510142,0.8430189903105163,107.76410744291695
170,175.0,143580,2055,0.014312578353531133,2169,0.01510656080234016,114,0.05255878284923928,28.517200185114064,75.13459597282821,92.20274022104438,0.38328458002507315,0.0,0.384241700966912,30.9952221757905,0.3081327368967569,0.8447325275428214,108.5131718280489
180,185.0,141856,1864,0.013140085720730882,1970,0.013887322355064291,106,0.05380710659898477,29.144385292535688,72.75368500556658,91.62374681798083,0.38476342206180913,0.0,0.38676201247477,31.080179900744415,0.3090054844349199,0.8443323466182862,108.21660378938404
190,195.0,140831,2007,0.014251123687256357,2137,0.015174215904168826,130,0.06083294337856809,28.893735634161175,75.6250172932693,93.80274402577065,0.41002336133379724,0.0,0.4199724796820377,31.35547571202363,0.31183352322351543,0.8477791029800238,109.14882709106848
200,205.0,136211,2004,0.014712468156022642,2129,0.015630162028030043,125,0.058713010803193987,28.771244104660965,75.48647998404392,93.62790797023884,0.3978092811887439,0.0,0.4274139416417012,31.405187539919684,0.31234419927372037,0.8484069811580183,109.4532596901816
210,215.0,140611,2186,0.015546436623023803,2323,0.016520755844137373,137,0.05897546276366767,28.38293813561016,74.93597582514695,93.5662235111365,0.49066573738896674,0.0,0.4789567813093514,31.089857834735547,0.3091049032113742,0.8458476031086337,108.11019830711983
220,225.0,142905,2281,0.01596165284629649,2431,0.017011301214093277,150,0.061703002879473466,29.254681401649155,74.27572354482896,92.38252772280055,0.5287218781708127,0.0,0.5226707489940805,31.06015184913054,0.3087997417228863,0.8470568477456188,107.29295128017081
230,235.0,140800,2199,0.015617897727272727,2358,0.01674715909090909,159,0.06743002544529263,31.63138701611097,79.85763137230529,94.79578207189856,0.5448082386363636,0.0,0.5458933082651113,31.34122869318182,0.31168716748450404,0.8516620448674778,109.08413947757072
240,245.0,140882,2199,0.015608807370707401,2356,0.016723215172981643,157,0.0666383701188455,30.580272171502656,77.86878287197557,95.08662529871201,0.55209324115217,0.0,0.5530837324723147,31.20695333683508,0.31030779336930586,0.850587886427215,107.48933764694907
250,255.0,139691,3537,0.025320170948736856,3664,0.0262293204286604,127,0.034661572052401744,27.88686512569729,70.62881490201269,91.48753404443995,0.5624700231224632,0.0,0.564054907067332,26.73495787130166,0.2643682035870079,0.7830488739000397,85.16847614867751
260,265.0,140578,3791,0.02696723527152186,3931,0.02796312367511275,140,0.03561434749427626,27.78948471171207,68.60133402659186,88.69042803347784,0.5736957418657258,0.0,0.5758623923339758,26.221706099105123,0.25909570810898896,0.7689631003649012,84.07860322455599
270,275.0,142145,3797,0.026712160118189172,3934,0.027675964683949488,137,0.034824605998983224,27.02080763608765,70.73132221188243,91.22852024953279,0.5789299658799114,0.0,0.5809835215369024,26.10511801329628,0.2578980305002254,0.7623743120832654,84.29404879590241
280,285.0,144271,4009,0.027787982338792965,4162,0.028848486528824227,153,0.0367611725132148,27.670233615474928,68.4725328039968,85.91862177391667,0.5913038656417436,0.0,0.5929825429473161,25.729571431542027,0.25404014288765897,0.7556512301151254,82.53680364734801
290,295.0,146883,3944,0.026851303418367,4071,0.027715937174485814,127,0.03119626627364284,28.112651790543122,67.34850801848305,87.85125242368014,0.5857178843024721,0.0,0.588562182306991,25.57671752347106,0.25246991637747546,0.7515454354981536,81.79507080054556
300,305.0,151098,4092,0.027081761505777707,4246,0.028100967583952138,154,0.03626943005181347,29.07663374370496,71.54023264325241,91.41073290949446,0.6074468225919601,0.0,0.6088318998126542,25.749857708242335,0.25424853827558025,0.7579704384661697,81.88629145841108
310,315.0,142925,3703,0.025908693370648942,3862,0.027021164946650342,159,0.041170378042465046,29.14168249219745,72.07829724115513,90.27239752701658,0.6033654014343187,0.0,0.6046251789389087,26.131887353507086,0.2581730246314818,0.757716564685189,84.68764607408482
320,325.0,144961,3945,0.027214216237470768,4116,0.02839384386145239,171,0.04154518950437318,29.558067515171015,72.26870113234,91.13733030781479,0.6080256068873697,0.0,0.6104568269172979,25.929843199205305,0.2560974801372908,0.7513698482739141,84.25631207821799
330,335.0,145725,3830,0.02628238119746097,3989,0.027373477440384285,159,0.03985961393833041,29.732554042735607,72.43190232839457,92.15288192165444,0.612928461142563,0.0,0.6171295987785987,25.914956253216676,0.25594455060122573,0.7506228380185815,83.79180766572648
340,345.0,146960,3992,0.027163854109961895,4154,0.02826619488296135,162,0.038998555609051515,29.421638505879457,70.64693861710268,91.77251681902332,0.6165623298856832,0.0,0.6272085434953134,25.711363636363636,0.25385309917355364,0.7455601346762154,83.25303690757623
350,355.0,151774,4377,0.028838931569306996,4536,0.029886541831934323,159,0.03505291005291005,29.671097953715165,72.55939602641367,90.52890321233025,0.6539130549369457,0.0,0.6445410933070702,25.37417475984029,0.250389249805632,0.7379711603020875,81.82661698914394
360,365.0,153967,4587,0.029792098306780024,4732,0.03073385855410575,145,0.030642434488588336,29.449548470529542,72.02872184421776,90.9708177698634,0.6623302395967967,0.0,0.6604408720578011,25.231530133080465,0.24892390045800833,0.7336882858643888,81.43895813595628
370,375.0,155319,4738,0.03050496075818155,4921,0.031683181066064034,183,0.03718756350335298,28.754666152912566,69.57853187435212,89.90659137429685,0.655225696791764,0.0,0.6581479221462345,25.139693147650963,0.24798048415314172,0.7270787385931311,81.22431565496326
380,385.0,165524,4802,0.029010898721635533,4982,0.030098354317198716,180,0.03613006824568447,29.08117467821123,70.44589725209998,90.65233173789458,0.6163577487252604,0.0,0.620025707425661,24.515665401996085,0.24157001731141425,0.7102205019581357,78.56370290073266
390,395.0,150447,5155,0.03426455828298337,5317,0.035341349445319616,162,0.030468309196915552,29.28188594681542,70.3890267938233,89.23273464519373,0.7070795695494094,0.0,0.7095554493815465,24.817836181512426,0.244674135319173,0.7265565205443234,79.43219261359745
400,405.0,134331,4912,0.03656639197206899,5102,0.037980808599653096,190,0.03724029792238338,29.726382866520215,72.77173358247686,92.01391980670037,0.8018774519656668,0.0,0.8040603433675468,26.032650691203074,0.25715359346417693,0.7620056236380869,83.36467998386482
410,415.0,132938,5104,0.038393837728866086,5265,0.03960492861333855,161,0.030579297245963914,29.99060018737775,72.93095256447977,91.4775094767807,0.8285742225699199,0.0,0.8304821053338106,26.019731002422184,0.25702087302488236,0.7663273471044891,82.95263248560627
420,425.0,130203,5087,0.03906976029738178,5266,0.04044453660821947,179,0.03399164451196354,30.23180044250889,72.40044116372144,91.35887769360637,0.8485595569994547,0.0,0.8508545618786235,26.182737724937212,0.25869539662890034,0.7713055561702519,82.9025393228343
430,435.0,127245,5021,0.03945931077841958,5221,0.04103108177138591,200,0.03830683777054204,30.55446272715641,72.0607832628013,91.2987240151814,0.8550119847538213,0.0,0.8583447041498037,26.03384808833353,0.2571658939983353,0.7690409240592508,82.07894913828335
440,445.0,125618,4937,0.03930169243261316,5143,0.040941584804725435,206,0.04005444293214078,31.214801680341463,71.62170309374811,92.67509879800522,0.8695967138467418,0.0,0.8713705764201947,26.08746358006018,0.25771667132243636,0.7711046592934453,82.21415559450755
450,455.0,123911,4962,0.040044870915415094,5153,0.041586299844243044,191,0.03706578692024064,30.58698022887882,72.86975769440718,92.63073633316564,0.8810678632244111,0.0,0.8830908131553669,26.173729531679996,0.25860285791634896,0.7721906856943398,82.76349361912676
460,465.0,124128,5132,0.04134441866460428,5330,0.0429395462748131,198,0.03714821763602252,31.695487315977516,72.18813420191027,92.12734193015729,0.894101250322248,0.0,0.8957669330747426,26.020059938128384,0.2570242520916824,0.770666735672414,82.47077833149486
470,475.0,123754,5214,0.04213197149183057,5411,0.04372383922943905,197,0.03640731842542968,31.886171325930444,73.27789726601154,93.21838684281694,0.9037122032419154,0.0,0.9044772468854112,25.937303036669523,0.2561741130130596,0.771195046934892,81.46606877569415
480,485.0,125499,5502,0.04384098678077116,5717,0.045554147841815475,215,0.0376071366101102,30.865933995135066,73.386513258507,92.45198139872991,0.9147323883058829,0.0,0.9139053096746104,25.972740818651943,0.25653815568251537,0.7686821811448963,82.24855749561878
490,495.0,124789,5526,0.04428274928078597,5725,0.045877441120611595,199,0.034759825327510915,31.52556029740773,73.28970045773318,91.80102264884688,0.9235990351713693,0.0,0.9210512374814931,25.810047359943585,0.2548668501521476,0.7664765874261071,81.16266875297592
500,505.0,124015,5619,0.04530903519735516,5811,0.04685723501189372,192,0.03304078471863707,31.285749740868354,72.70567650250365,92.64361927654711,0.9334999798411483,0.0,0.9314456016167258,25.969350481796557,0.25650332767663736,0.767567154807598,82.2991910617429
510,515.0,125528,5661,0.04509750812567714,5863,0.046706710853355426,202,0.034453351526522256,30.713453285827704,73.07537656281411,90.30394429625063,0.9400850806194634,0.0,0.939740480461298,26.074118921674845,0.25757958528629604,0.770148738035989,82.82248710956189
520,525.0,126503,5917,0.046773594302111414,6115,0.04833877457451602,198,0.032379394930498774,31.62169144689296,72.86074911422345,91.6636266936983,0.9483727658632601,0.0,0.9479910473901977,26.22913290593899,0.2591720016701004,0.7734733369460817,83.34869710461221
530,535.0,126930,6008,0.04733317576617033,6220,0.04900338769400457,212,0.03408360128617363,31.70041901110064,74.11386748075066,92.05694494911498,0.9510123690222958,0.0,0.951894823510747,26.47134641140786,0.26166019495355336,0.7763250027948135,84.8599885972453
540,545.0,124853,5839,0.04676699798963581,6054,0.0484890230911552,215,0.03551370994383878,31.344965826010387,73.96950004202533,92.64048781744523,0.9517352406429962,0.0,0.9527222381520183,26.592737058781125,0.26290720796747874,0.7755072020143581,85.40234126381756
550,555.0,125601,5679,0.04521460816394774,5892,0.046910454534597655,213,0.03615071283095723,31.885817107067396,71.70061127339547,92.70011696322311,0.9556691427616022,0.0,0.9556283470724131,26.930319026122405,0.26637509545016647,0.7814543858518419,87.02693161727359
560,565.0,122092,5377,0.04404055957802313,5600,0.04586705107623759,223,0.03982142857142857,31.493156003654363,73.07921607785454,92.67906821025396,0.9557792484356059,0.0,0.9555915251897823,26.930814467778397,0.266380184987178,0.7816479739352069,87.59779248549377
570,575.0,120819,5673,0.0469545352966007,5889,0.04874233357336181,216,0.036678553234844626,31.70855607567484,74.30385601368259,93.68445510865756,0.9596007250515234,0.0,0.9586516618856197,26.91822478252593,0.26625085458412995,0.778905306091407,87.85857462591132
580,585.0,122068,5585,0.04575318674836976,5834,0.047793033391224565,249,0.04268083647583133,31.815544447962093,73.407312107916,90.48228387842295,0.9638889799128355,0.0,0.9617523909830151,26.95956352197136,0.2666755161802512,0.7817020350087639,87.50943618938426
590,595.0,120096,5768,0.048028244071409536,5969,0.04970190514255263,201,0.0336739822415815,31.04724924039109,73.72968499709988,92.25286958257645,0.9664518385291767,0.0,0.9611011262448794,26.921021516120437,0.26627958466560075,0.7785164440859798,87.49783561629049
600,605.0,121526,5578,0.04589964287477577,5813,0.047833385448381414,235,0.04042662996731464,32.14357786201677,73.37267908212556,91.17431779992704,0.9663693366028668,0.0,0.9604990621842993,26.966797228576603,0.2667498260753777,0.7807813278352146,88.01247208658961
610,615.0,124035,5692,0.045890272906840814,5922,0.047744588221066635,230,0.03883823032759203,32.915961270827715,73.51435259066871,92.14276051917601,0.9614141169831096,0.0,0.9584795126389043,26.90023783609465,0.26606607958897227,0.7814833376666784,87.3157131187181
620,625.0,124238,5415,0.04358569841755341,5635,0.04535649318244016,220,0.03904170363797693,33.06399114559757,75.07508603963971,92.63123984688914,0.9525587984352614,0.0,0.9552747068967876,27.23848580949468,0.26954080877026343,0.7873413409180839,88.17264247554728
630,635.0,124030,5340,0.043054099814560993,5568,0.0448923647504636,228,0.040948275862068964,33.72864294515635,73.55050673842953,92.33079706963545,0.9489317100701443,0.0,0.9530029021259243,27.215649439651695,0.26930621697096735,0.7862436097504473,88.3120297542654
640,645.0,123409,5366,0.04348143166219644,5603,0.04540187506583799,237,0.04229876851686597,33.648435951034074,77.58747518751669,92.6217678000643,0.9474187457964979,0.0,0.9510131253824337,27.39725627790518,0.2711718144912077,0.7865460753001736,89.73805292825321
650,655.0,125108,5524,0.04415385107267321,5757,0.04601624196694056,233,0.04047246829946152,34.13343128436611,75.04150884565911,91.57168326591841,0.9439204527288423,0.0,0.9476969715050949,27.3448220737283,0.27063317221193606,0.7870174394900785,88.58164661066776
660,665.0,124714,5511,0.044189104671488365,5768,0.04624981958721555,257,0.04455617198335645,33.85477104881294,74.49129316825987,93.31466805617312,0.9380181856086727,0.0,0.9425904887345391,27.20332119890309,0.2691795723160044,0.78312925201583,88.55627262801782
670,675.0,123608,5240,0.0423920781826419,5466,0.04422043880654974,226,0.041346505671423346,34.25812061006162,74.96577489435455,92.00595287424103,0.9352388194938839,0.0,0.9382311459503921,27.406721247815675,0.2712690455457427,0.7871720538970959,89.5607625373271
680,685.0,123784,5262,0.042509532734440636,5483,0.04429490079493311,221,0.04030640160496079,34.3642404143488,76.91422335751636,93.2195134361556,0.935193562980676,0.0,0.935267008652283,27.484707231952434,0.27207017429187497,0.7871660068926942,89.97331035383868
690,695.0,125410,5039,0.04018020891475959,5281,0.04210987959492864,242,0.045824654421511075,34.97639944674391,77.22010200301428,94.05843868159528,0.9332828323100231,0.0,0.9311518791032123,27.47295271509449,0.2719494233459706,0.7882469316279288,88.33334579526891
700,705.0,124364,4869,0.03915120131227687,5097,0.04098452928500209,228,0.04473219540906415,35.45896231716805,77.02408925747396,93.01279791027206,0.931242160110643,0.0,0.9264516497300767,27.735076067029045,0.27464214505220735,0.7919604373597121,90.23326019791612
710,715.0,126048,5230,0.041492129982228995,5472,0.04341203351104341,242,0.04422514619883041,35.7770268771104,77.47559010646961,94.05526208458008,0.9254014343742066,0.0,0.9212141965179108,27.704810865701955,0.27433123889312006,0.7886694716491484,90.58768016153387
720,725.0,126629,4801,0.03791390597730378,5036,0.03976972099598038,235,0.04666401906274821,36.31528706063555,78.79907863947895,94.63605196357533,0.9192838923153464,0.0,0.9165943122169667,27.989425802936136,0.2772550105210711,0.7934656359832738,91.67511373732233
730,735.0,127754,4549,0.03560749565571333,4752,0.03719648699845015,203,0.04271885521885522,37.845343902423565,78.16218608276917,94.6401136907086,0.9072357812671228,0.0,0.9087237603083432,28.453754872645867,0.28202493641899845,0.8002184912108354,94.08908498497257
740,745.0,125817,4138,0.032889037252517545,4365,0.03469324495100026,227,0.05200458190148912,38.03790861775428,78.65994789920458,94.5880700694858,0.8951334080450177,0.0,0.9003827098397342,28.77417995978286,0.2853165759504966,0.8043614661555497,95.55598581631335
750,755.0,127039,3670,0.02888876644180134,3907,0.03075433528286589,237,0.060660353212183264,38.69623500896054,79.49068743286594,94.85005271419652,0.8904194774832925,0.0,0.8959879437151675,29.948165523972953,0.2973766094735403,0.82010210552994,101.1024479110819
760,765.0,127051,3539,0.027854955883857665,3793,0.029854153056646543,254,0.06696546269443712,39.277595402461465,80.42201191642246,94.43729479332515,0.8850068082895844,0.0,0.8888379196037597,29.96314078598358,0.297530446256013,0.8211469780020777,101.3674599498775
770,775.0,127538,3514,0.0275525725666076,3778,0.029622543869278175,264,0.0698782424563261,40.317867516788525,80.76513790161964,94.65089634306443,0.8821214069532218,0.0,0.8840589508589861,30.18916715018269,0.29985235345187666,0.8237191175829492,103.28878037621934
780,785.0,129123,3509,0.027175638732061677,3805,0.029468026610286316,296,0.07779237844940867,41.24241079393518,83.28547762948348,95.84943643573058,0.8777677098580423,0.0,0.8776818500531863,30.15414759570332,0.2994926071194977,0.8220126116061287,102.83500849328303
790,795.0,128135,3417,0.026667186951262342,3677,0.028696296874390292,260,0.07070981778623878,41.05884426325439,82.5151730529108,96.13769345515115,0.8723611815663168,0.0,0.8718838546210347,30.139360830374216,0.299340706712026,0.8221939143777323,103.09383608598357
800,805.0,131818,3459,0.026240725849277034,3731,0.028304176971278582,272,0.07290270704904851,41.68157947712234,81.98492094691787,94.20585615019729,0.8700177517486231,0.0,0.8714790965487688,30.230401007449665,0.30027593762198285,0.8249857165112205,102.86362585227555
810,815.0,133368,3676,0.027562833663247556,3937,0.02951982484554016,261,0.06629413258826518,41.60995268269801,82.52800590711334,95.69686686952376,0.8631455821486413,0.0,0.8678851088928179,30.178521084518025,0.299742989322776,0.8227906469889621,103.72993273130704
820,825.0,133641,3523,0.02636167044544713,3811,0.028516697720011076,288,0.07557071634741537,41.53909169235367,82.61899054949272,95.9610581236624,0.8598932962189747,0.0,0.8644745357151286,30.307420626903422,0.3010671391672805,0.8246591462763024,104.01093130883787
830,835.0,135067,3495,0.025876046702747527,3766,0.027882458335492754,271,0.07195963887413702,41.833214348137545,81.74286429712508,93.93573773701812,0.8629346916715408,0.0,0.8649512813501756,30.232632693404014,0.30029886312315024,0.8236018571814462,103.20749597870783
840,845.0,136824,3763,0.027502484944161843,4038,0.02951236625153482,275,0.06810302129767211,41.77531904408028,82.86172930904162,95.7647424573686,0.8591255920014033,0.0,0.8605500907970607,29.897094077062505,0.2968519664280056,0.8184631250352592,101.48093210537557
850,855.0,136837,3801,0.02777757477875136,4098,0.02994804036919839,297,0.07247437774524158,41.76734197602606,83.46187080884985,95.62170986218771,0.8548053523535302,0.0,0.8567257582717804,29.606305312159723,0.2938647727521862,0.8158759001132672,99.73589273853433
860,865.0,135732,3700,0.027259599799605103,3963,0.029197241623198655,263,0.06636386575826395,42.19800867477039,80.90674848361763,95.43114561676337,0.8505658208823269,0.0,0.8517463654126863,29.430709044293167,0.2920609201822842,0.8137381128125205,97.6006265479168
870,875.0,137161,3939,0.028718075837883945,4214,0.03072301893395353,275,0.06525866160417655,42.79381693348466,82.06957613004221,95.95593742510195,0.8475951618900416,0.0,0.8490043186844881,29.13527897871844,0.2890260476904712,0.8088812695092737,96.70319624508225
880,885.0,140482,4042,0.028772369413875086,4335,0.030858045870645348,293,0.06758938869665514,42.21478778199946,81.85780455298521,95.96860993121051,0.8416096012300508,0.0,0.8441430923375303,28.919512820147776,0.28680954078879073,0.8063201411511288,95.13107178022159
890,895.0,141779,4111,0.028995831540637187,4413,0.031125907221802945,302,0.06843417176523907,42.270739708780695,79.99384666009458,95.02777133206077,0.8391933925334499,0.0,0.8413947568555661,28.92980624775178,0.28691528236326824,0.8031770268264642,96.98448776739227
900,905.0,145126,4294,0.029588082080399102,4566,0.03146231550514725,272,0.059570740254051686,42.228746725588096,81.24010931077852,94.42259084615544,0.8380786351170707,0.0,0.8400776821523407,28.740046580213058,0.2849659330512795,0.8005088892710663,96.03580028159321
910,915.0,148667,4231,0.02845957744489362,4530,0.0304707836977944,299,0.06600441501103753,42.7404278218207,81.7520720299286,95.79192055888151,0.8359757040903496,0.0,0.8376836916113996,28.606987428279307,0.28359905267232377,0.7984443491228683,96.02405933347012
920,925.0,155503,4671,0.030038005697639272,4999,0.03214728976289846,328,0.0656131226245249,43.01072589217266,81.28916371035017,95.60080832868181,0.8357330726738391,0.0,0.8371075369778456,28.517205455843296,0.282676746955481,0.7964139911494494,96.02794289830238
930,935.0,156287,4686,0.029983299954570757,5037,0.03222916813298611,351,0.06968433591423466,43.933997723145694,81.92770571221975,96.63539607043668,0.830024250257539,0.0,0.8325300390233835,28.51898110527427,0.2826949877178174,0.7932574433144367,97.26027961800744
940,945.0,161545,4963,0.030722089820173944,5268,0.032610108638459874,305,0.05789673500379651,42.80877454412944,80.97747913103534,94.18972891956687,0.8304311492153889,0.0,0.8319125048918783,28.317533814107524,0.28062557463583176,0.7899598240270388,96.31059725209175
950,955.0,167111,5269,0.03152994117682259,5603,0.0335286127184925,334,0.05961092271997145,42.216788899046506,82.23206842940333,95.05835432896558,0.8258821980599721,0.0,0.8268170962703921,28.19651010406257,0.27938233106900634,0.7842195738989686,96.52765246398549
960,965.0,175672,5543,0.031553121726854594,5919,0.033693474201921765,376,0.0635242439601284,42.39495156672456,80.3129007131112,94.40874990205474,0.8278382440001821,0.0,0.8289246317895239,28.2002254201011,0.2794204974974021,0.7820310750333072,97.17468606384313
970,975.0,187487,5973,0.03185820883581262,6322,0.03371967123053865,349,0.05520404935147105,43.23327066182898,81.54745376105893,95.80902380416188,0.8269533354312566,0.0,0.8272083993825498,28.290756159093696,0.28035049508887155,0.7809959087745812,98.45546239405016
980,985.0,216910,7010,0.03231755105804251,7424,0.03422617675533631,414,0.055765086206896554,42.65479689334262,82.0995024331212,94.76644385689234,0.8363376515605551,0.0,0.8369358354750823,28.66119127748836,0.2841558740323804,0.7849424194691141,99.23047962303231
990,995.0,154295,4190,0.02715577303217862,4453,0.028860300074532552,263,0.05906130698405569,43.24616388345996,82.07669179314907,95.09484134462778,0.7615217602644285,0.0,0.7600250950350501,28.7472309536926,0.28503973616066025,0.7649772188392319,105.03313678822745
1000,1005.0,904503,15557,0.017199500720285064,17694,0.01956212417205913,2137,0.12077540409178253,41.30833782264023,84.22814269934769,96.13698580305937,0.8991424019599714,0.0,0.8996267303436204,37.828566627197475,0.378329820806665,0.8700768844596302,157.96138528410418
1010,1015.0,179179,2896,0.01616260834137929,3150,0.01758018517795054,254,0.08063492063492063,42.944600773147094,81.64842509133962,95.7407175634698,0.6010135116280367,0.0,0.5801353802817643,29.61602643166889,0.2939646351616894,0.7576506945799432,110.60277944805159
1020,1025.0,160601,2679,0.016681091649491598,2894,0.018019813077129035,215,0.07429163787145819,44.77733427818589,82.62237381232428,94.11736659311673,0.6045790499436492,0.0,0.5683210084735766,29.240434368403683,0.290106280329965,0.7614265600492673,107.00853869729087
1030,1035.0,150944,2967,0.0196562963748145,3158,0.020921666313334746,191,0.060481317289423686,41.46691446378815,82.45982007648568,95.2157458210803,0.5141111935552258,0.0,0.5474202494906579,25.503511235955056,0.25171788815117463,0.6665418191930212,95.66270142538443
1040,1045.0,148501,2710,0.018249035360031245,2902,0.0195419559464246,192,0.06616126809097174,41.70214640058516,82.09811230734479,96.00012975953923,0.48413815395182525,0.0,0.527666265094077,25.352388199406064,0.25016544241208044,0.6550890204530619,96.22554405663168
1050,1055.0,142424,2577,0.018093860585294615,2755,0.019343649946638206,178,0.06460980036297641,42.297970183713495,83.40534490165851,95.37376041536815,0.4678986687636915,0.0,0.5156367845457039,25.906743245520417,0.25586018061307336,0.6646593090810813,99.58773138388604
1060,1065.0,142288,2566,0.0180338468458338,2742,0.019270774766670416,176,0.06418672501823487,43.239035190619326,81.73323128239275,92.93664132557792,0.47223237377712807,0.0,0.5068002259823987,25.902894130214776,0.2558206397012972,0.664972985710092,97.32450944843835
1070,1075.0,129359,2544,0.019666200264380523,2720,0.02102675499965213,176,0.06470588235294118,43.65231753028666,81.44209463003678,95.6874012042557,0.5144133767267836,0.0,0.542125228672215,26.928269389837585,0.2663540400956042,0.6923956811261954,99.47932391065254
1080,1085.0,72692,2489,0.03424035657293788,2681,0.036881637594233206,192,0.07161506900410294,43.5682326292656,81.80370301501524,96.5304099727107,0.9139245033841413,0.0,0.9179659402046265,30.955579706157486,0.30772550061779963,0.8123579841979583,114.58817207657998
1090,1095.0,72353,2479,0.034262573770265224,2657,0.03672273437176067,178,0.06699284907790741,43.926198312469566,82.94255240700836,96.69615678012973,0.9299545284922532,0.0,0.9324387338791957,31.110182024242256,0.3093136880672158,0.8179930285691127,115.05640919948587
