mid_x_bin_left,mid_x_bin_center,n_total,n_success,pdr_band,pdr_phy_band,late_ratio_phy_band,nlos_ratio_band,avg_cbr_band
960.0,970.0,1409,50,0.035486160397444996,0.03903477643718949,0.09090909090909091,0.9545777146912704,0.4011540099361248
980.0,990.0,1453,19,0.01307639366827254,0.016517549896765314,0.20833333333333334,0.3007570543702684,0.44355133579428135
1000.0,1010.0,9755,1198,0.12280881599179908,0.1256791389031266,0.022838499184339316,0.00010251153254741159,0.2510905176832393
1020.0,1030.0,1917,77,0.040166927490871154,0.04590505998956703,0.125,0.0,0.3505266752027315
1040.0,1050.0,12872,479,0.03721255438160348,0.04117464263517713,0.09622641509433963,0.0,0.3446838380699474
1060.0,1070.0,465,18,0.03870967741935484,0.04516129032258064,0.14285714285714285,0.0,0.3299202346041055
1080.0,1090.0,548,25,0.04562043795620438,0.051094890510948905,0.10714285714285714,0.0,0.3070945587259455
1100.0,1110.0,328,11,0.03353658536585366,0.039634146341463415,0.15384615384615385,0.0,0.29731402439024385
1120.0,1130.0,379,16,0.04221635883905013,0.044854881266490766,0.058823529411764705,0.0,0.31783113456464374
1140.0,1150.0,355,12,0.03380281690140845,0.036619718309859155,0.07692307692307693,0.0,0.3120304737516004
1160.0,1170.0,386,10,0.025906735751295335,0.031088082901554404,0.16666666666666666,0.0,0.3272103155911445
1180.0,1190.0,372,22,0.05913978494623656,0.06182795698924731,0.043478260869565216,0.0,0.2631143695014662
1200.0,1210.0,283,18,0.0636042402826855,0.0636042402826855,0.0,0.0,0.2671272084805653
1220.0,1230.0,368,28,0.07608695652173914,0.08695652173913043,0.125,0.0,0.252603013833992
1240.0,1250.0,288,26,0.09027777777777778,0.09027777777777778,0.0,0.0,0.22742676767676764
1260.0,1270.0,318,24,0.07547169811320754,0.08176100628930817,0.07692307692307693,0.0,0.2508742138364779
1280.0,1290.0,218,15,0.06880733944954129,0.06880733944954129,0.0,0.0,0.22736655546288567
1300.0,1310.0,313,43,0.13738019169329074,0.13738019169329074,0.0,0.6996805111821086,0.1535986058669764
1320.0,1330.0,344,74,0.21511627906976744,0.21511627906976744,0.0,1.0,0.14770031712473564
1340.0,1350.0,432,57,0.13194444444444445,0.13425925925925927,0.017241379310344827,1.0,0.17268644781144774
1360.0,1370.0,364,83,0.22802197802197802,0.22802197802197802,0.0,1.0,0.14356418581418576
1380.0,1390.0,314,54,0.17197452229299362,0.17197452229299362,0.0,1.0,0.160797625940938
1400.0,1410.0,384,56,0.14583333333333334,0.14583333333333334,0.0,1.0,0.17292424242424234
1420.0,1430.0,275,29,0.10545454545454545,0.11636363636363636,0.09375,1.0,0.18042644628099166
1440.0,1450.0,206,32,0.1553398058252427,0.1553398058252427,0.0,1.0,0.163964695498676
1460.0,1470.0,249,51,0.20481927710843373,0.20481927710843373,0.0,1.0,0.1625896312522818
1480.0,1490.0,487,83,0.1704312114989733,0.1704312114989733,0.0,1.0,0.16406832182191516
1500.0,1510.0,353,72,0.20396600566572237,0.20396600566572237,0.0,1.0,0.13581534895699196
1520.0,1530.0,187,25,0.13368983957219252,0.13903743315508021,0.038461538461538464,1.0,0.15870539620806995
1540.0,1550.0,446,95,0.21300448430493274,0.21300448430493274,0.0,1.0,0.12246657154504681
1560.0,1570.0,440,64,0.14545454545454545,0.14545454545454545,0.0,1.0,0.16370991735537183
1580.0,1590.0,302,39,0.1291390728476821,0.1291390728476821,0.0,1.0,0.1519479229379891
1600.0,1610.0,204,27,0.1323529411764706,0.1323529411764706,0.0,1.0,0.1613926024955436
1620.0,1630.0,408,67,0.1642156862745098,0.1642156862745098,0.0,1.0,0.15859781639928694
1640.0,1650.0,356,60,0.16853932584269662,0.17134831460674158,0.01639344262295082,1.0,0.15241726251276805
1660.0,1670.0,291,44,0.15120274914089346,0.15120274914089346,0.0,1.0,0.1573033427054045
1680.0,1690.0,229,32,0.13973799126637554,0.13973799126637554,0.0,1.0,0.16037117903930126
1700.0,1710.0,208,13,0.0625,0.0625,0.0,1.0,0.29262456293706285
1720.0,1730.0,468,59,0.12606837606837606,0.13034188034188035,0.03278688524590164,1.0,0.24397727272727265
1740.0,1750.0,269,22,0.08178438661710037,0.09293680297397769,0.12,1.0,0.32750523825616756
1760.0,1770.0,233,17,0.07296137339055794,0.07296137339055794,0.0,1.0,0.31625009754194294
1780.0,1790.0,185,9,0.04864864864864865,0.04864864864864865,0.0,1.0,0.37997985257985245
1800.0,1810.0,279,2,0.007168458781362007,0.014336917562724014,0.5,1.0,0.47365004887585527
1820.0,1830.0,385,4,0.01038961038961039,0.012987012987012988,0.2,1.0,0.4652344746162927
1840.0,1850.0,407,7,0.0171990171990172,0.022113022113022112,0.2222222222222222,1.0,0.411666294393567
1860.0,1870.0,293,0,0.0,0.006825938566552901,1.0,1.0,0.5381085944771951
1880.0,1890.0,267,0,0.0,0.0,0.0,1.0,0.4949761661559413
1900.0,1910.0,393,1,0.002544529262086514,0.005089058524173028,0.5,0.6030534351145038,0.4991029377746934
1920.0,1930.0,606,0,0.0,0.0,0.0,0.0,0.5212307230723072
1940.0,1950.0,24465,289,0.011812793787042714,0.015614142652769262,0.24345549738219896,0.0,0.4571827620162383
1960.0,1970.0,1635,14,0.00856269113149847,0.014678899082568808,0.4166666666666667,0.0,0.4797772032249096
1980.0,1990.0,1299,18,0.013856812933025405,0.016166281755196306,0.14285714285714285,0.0,0.46287374903772127
2000.0,2010.0,17381,1090,0.06271215695299465,0.06610666820090903,0.05134899912967798,0.0,0.33896394704771665
2020.0,2030.0,2179,29,0.01330885727397889,0.018815970628728775,0.2926829268292683,0.0,0.484265509616588
2040.0,2050.0,28128,327,0.011625426621160409,0.014896188850967008,0.21957040572792363,0.0,0.4635403835712069
2060.0,2070.0,498,0,0.0,0.006024096385542169,1.0,0.0,0.5392769258853596
2080.0,2090.0,607,0,0.0,0.004942339373970346,1.0,0.0,0.5232152164145574
2100.0,2110.0,592,0,0.0,0.0,0.0,0.0,0.5316656941031941
2120.0,2130.0,557,1,0.0017953321364452424,0.005385996409335727,0.6666666666666666,0.0,0.5216406071486861
2140.0,2150.0,614,0,0.0,0.0016286644951140066,1.0,0.0,0.5280583358010067
2160.0,2170.0,543,1,0.001841620626151013,0.0055248618784530384,0.6666666666666666,0.6611418047882136,0.5058608739326971
2180.0,2190.0,649,1,0.0015408320493066256,0.007704160246533128,0.8,1.0,0.4881998879394872
2200.0,2210.0,637,29,0.04552590266875981,0.05180533751962323,0.12121212121212122,1.0,0.3884768089053803
2220.0,2230.0,535,39,0.07289719626168224,0.08224299065420561,0.11363636363636363,1.0,0.32803602378929475
2240.0,2250.0,567,40,0.07054673721340388,0.07054673721340388,0.0,1.0,0.3421343594676927
2260.0,2270.0,644,43,0.06677018633540373,0.06987577639751552,0.044444444444444446,1.0,0.3468002540937323
2280.0,2290.0,739,67,0.09066305818673884,0.09742895805142084,0.06944444444444445,1.0,0.29579616188953123
2300.0,2310.0,628,70,0.11146496815286625,0.11146496815286625,0.0,1.0,0.20354067747539079
2320.0,2330.0,616,43,0.0698051948051948,0.0698051948051948,0.0,0.3717532467532468,0.19808353010625732
2340.0,2350.0,721,53,0.07350901525658807,0.07905686546463246,0.07017543859649122,0.0,0.19741873660320258
2360.0,2370.0,737,67,0.09090909090909091,0.09090909090909091,0.0,0.0,0.19447095102997405
2380.0,2390.0,831,78,0.09386281588447654,0.09386281588447654,0.0,0.5078219013237064,0.1981981183677934
2400.0,2410.0,827,104,0.12575574365175332,0.12575574365175332,0.0,1.0,0.19708233483566004
2420.0,2430.0,848,108,0.12735849056603774,0.13089622641509435,0.02702702702702703,1.0,0.19593289022298452
2440.0,2450.0,852,87,0.10211267605633803,0.10211267605633803,0.0,1.0,0.1968215962441314
2460.0,2470.0,804,97,0.12064676616915423,0.1281094527363184,0.05825242718446602,1.0,0.2050584577114427
2480.0,2490.0,917,127,0.13849509269356597,0.1406761177753544,0.015503875968992248,1.0,0.21010359869138487
2500.0,2510.0,926,111,0.11987041036717062,0.12311015118790497,0.02631578947368421,1.0,0.2075401531513842
2520.0,2530.0,1088,94,0.08639705882352941,0.08823529411764706,0.020833333333333332,0.9990808823529411,0.21405606617647052
2540.0,2550.0,1168,83,0.07106164383561644,0.07106164383561644,0.0,0.199486301369863,0.21913099315068485
2560.0,2570.0,1407,99,0.07036247334754797,0.07462686567164178,0.05714285714285714,0.0,0.22030509788718736
2580.0,2590.0,1336,97,0.07260479041916168,0.07559880239520958,0.039603960396039604,0.0,0.22796073761567767
2600.0,2610.0,1302,90,0.06912442396313365,0.07526881720430108,0.08163265306122448,0.0,0.23904999301773489
2620.0,2630.0,1338,95,0.07100149476831091,0.07324364723467862,0.030612244897959183,0.0,0.2496395570050278
2640.0,2650.0,1555,95,0.06109324758842444,0.06430868167202572,0.05,0.0,0.2442398713826366
2660.0,2670.0,1805,110,0.060941828254847646,0.06204986149584488,0.017857142857142856,0.0,0.24527061193653985
2680.0,2690.0,1871,113,0.0603955104222341,0.06199893105291288,0.02586206896551724,0.0,0.2564448277537534
2700.0,2710.0,2094,103,0.04918815663801337,0.05253104106972302,0.06363636363636363,0.0,0.2584125640357732
2720.0,2730.0,2165,110,0.050808314087759814,0.0558891454965358,0.09090909090909091,0.0,0.25937568759185375
2740.0,2750.0,2152,121,0.056226765799256506,0.05855018587360595,0.03968253968253968,0.0,0.25287998479215945
2760.0,2770.0,2491,153,0.06142111601766359,0.0630268968285829,0.025477707006369428,0.0,0.2543933068136199
2780.0,2790.0,3110,206,0.06623794212218649,0.07009646302250803,0.05504587155963303,0.0,0.2508560362467114
2800.0,2810.0,3499,256,0.07316376107459274,0.0768791083166619,0.048327137546468404,0.0,0.23738249889578836
2820.0,2830.0,3204,249,0.07771535580524344,0.07990012484394507,0.02734375,0.0,0.2250541652479854
2840.0,2850.0,3753,296,0.07887023714361843,0.08100186517452705,0.02631578947368421,0.0,0.21828929583605836
2860.0,2870.0,3403,290,0.08521892447840142,0.08698207464002351,0.02027027027027027,0.0,0.21276288301765817
2880.0,2890.0,4086,376,0.09202153695545766,0.09422418012726383,0.023376623376623377,0.0,0.19892786899835352
2900.0,2910.0,6541,813,0.12429292157162514,0.12643326708454364,0.016928657799274487,0.0,0.1693405929035037
2920.0,2930.0,8713,1056,0.12119820957190405,0.12291977504877769,0.014005602240896359,0.0,0.17369551245265688
2940.0,2950.0,4080,528,0.12941176470588237,0.1303921568627451,0.007518796992481203,0.0,0.16780046791443845
2960.0,2970.0,110,4,0.03636363636363636,0.03636363636363636,0.0,0.0,0.23020247933884289
2980.0,2990.0,126,11,0.0873015873015873,0.0873015873015873,0.0,0.0,0.21254761904761899
3000.0,3010.0,13,1,0.07692307692307693,0.07692307692307693,0.0,0.0,0.18411888111888103
