mid_x_bin_left,mid_x_bin_center,n_total,n_success,pdr_band,pdr_phy_band,late_ratio_phy_band,nlos_ratio_band,avg_cbr_band
2000.0,2010.0,17535,6423,0.36629597946963216,0.36629597946963216,0.0,0.0,0.0
2020.0,2030.0,2043,803,0.39304943710230056,0.39304943710230056,0.0,0.0,0.0
2040.0,2050.0,27994,10305,0.3681145959848539,0.3681145959848539,0.0,0.0,0.0
2060.0,2070.0,551,194,0.35208711433756806,0.35208711433756806,0.0,0.0,0.0
2080.0,2090.0,579,200,0.3454231433506045,0.3454231433506045,0.0,0.0,0.0
2100.0,2110.0,553,169,0.30560578661844484,0.30560578661844484,0.0,0.0,0.0
2120.0,2130.0,550,208,0.3781818181818182,0.3781818181818182,0.0,0.0,0.0
2140.0,2150.0,625,235,0.376,0.376,0.0,0.0,0.0
2160.0,2170.0,552,187,0.338768115942029,0.338768115942029,0.0,0.6358695652173914,0.0
2180.0,2190.0,588,273,0.4642857142857143,0.4642857142857143,0.0,1.0,0.0
2200.0,2210.0,623,316,0.507223113964687,0.507223113964687,0.0,1.0,0.0
2220.0,2230.0,547,299,0.546617915904936,0.546617915904936,0.0,1.0,0.0
2240.0,2250.0,608,324,0.5328947368421053,0.5328947368421053,0.0,1.0,0.0
2260.0,2270.0,655,305,0.46564885496183206,0.46564885496183206,0.0,1.0,0.0
2280.0,2290.0,694,343,0.4942363112391931,0.4942363112391931,0.0,1.0,0.0
2300.0,2310.0,642,282,0.4392523364485981,0.4392523364485981,0.0,1.0,0.0
2320.0,2330.0,651,221,0.33947772657450076,0.33947772657450076,0.0,0.2964669738863287,0.0
2340.0,2350.0,775,292,0.3767741935483871,0.3767741935483871,0.0,0.0,0.0
2360.0,2370.0,833,332,0.3985594237695078,0.3985594237695078,0.0,0.0,0.0
2380.0,2390.0,770,286,0.37142857142857144,0.37142857142857144,0.0,0.4701298701298701,0.0
2400.0,2410.0,864,404,0.4675925925925926,0.4675925925925926,0.0,1.0,0.0
2420.0,2430.0,806,379,0.47022332506203474,0.47022332506203474,0.0,1.0,0.0
2440.0,2450.0,927,449,0.4843581445523193,0.4843581445523193,0.0,1.0,0.0
2460.0,2470.0,821,396,0.4823386114494519,0.4823386114494519,0.0,1.0,0.0
2480.0,2490.0,944,450,0.4766949152542373,0.4766949152542373,0.0,1.0,0.0
2500.0,2510.0,949,465,0.48998946259220233,0.48998946259220233,0.0,1.0,0.0
2520.0,2530.0,1137,467,0.41072999120492526,0.41072999120492526,0.0,0.9956024626209323,0.0
2540.0,2550.0,1200,406,0.3383333333333333,0.3383333333333333,0.0,0.2225,0.0
2560.0,2570.0,1415,466,0.32932862190812723,0.32932862190812723,0.0,0.0,0.0
2580.0,2590.0,1331,460,0.3456048084147258,0.3456048084147258,0.0,0.0,0.0
2600.0,2610.0,1260,480,0.38095238095238093,0.38095238095238093,0.0,0.0,0.0
2620.0,2630.0,1376,523,0.3800872093023256,0.3800872093023256,0.0,0.0,0.0
2640.0,2650.0,1541,570,0.3698896820246593,0.3698896820246593,0.0,0.0,0.0
2660.0,2670.0,1774,659,0.3714768883878241,0.3714768883878241,0.0,0.0,0.0
2680.0,2690.0,1901,761,0.40031562335612836,0.40031562335612836,0.0,0.0,0.0
2700.0,2710.0,1904,703,0.3692226890756303,0.3692226890756303,0.0,0.0,0.0
2720.0,2730.0,2202,835,0.37920072661217075,0.37920072661217075,0.0,0.0,0.0
2740.0,2750.0,2107,766,0.3635500711912672,0.3635500711912672,0.0,0.0,0.0
2760.0,2770.0,2414,926,0.3835956917978459,0.3835956917978459,0.0,0.0,0.0
2780.0,2790.0,2917,1033,0.3541309564621186,0.3541309564621186,0.0,0.0,0.0
2800.0,2810.0,3495,1299,0.37167381974248925,0.37167381974248925,0.0,0.0,0.0
2820.0,2830.0,3443,1291,0.3749636944525123,0.3749636944525123,0.0,0.0,0.0
2840.0,2850.0,3658,1333,0.3644067796610169,0.3644067796610169,0.0,0.0,0.0
2860.0,2870.0,3423,1312,0.38328951212386797,0.38328951212386797,0.0,0.0,0.0
2880.0,2890.0,4167,1520,0.36477081833453323,0.36477081833453323,0.0,0.0,0.0
2900.0,2910.0,6636,2494,0.3758288125376733,0.3758288125376733,0.0,0.0,0.0
2920.0,2930.0,8813,3268,0.370815840236015,0.370815840236015,0.0,0.0,0.0
2940.0,2950.0,4014,1637,0.40782262082710513,0.40782262082710513,0.0,0.0,0.0
2960.0,2970.0,105,44,0.41904761904761906,0.41904761904761906,0.0,0.0,0.0
2980.0,2990.0,141,52,0.36879432624113473,0.36879432624113473,0.0,0.0,0.0
3000.0,3010.0,7,2,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
