mid_x_bin_left,mid_x_bin_center,n_total,n_success,pdr_band,pdr_phy_band,late_ratio_phy_band,nlos_ratio_band,avg_cbr_band
1000.0,1010.0,9849,1988,0.20184790334044064,0.20184790334044064,0.0,0.0001015331505736623,0.0
1020.0,1030.0,1851,457,0.24689357104267964,0.24689357104267964,0.0,0.0,0.0
1040.0,1050.0,12661,2590,0.20456520022115157,0.20456520022115157,0.0,0.0,0.0
1060.0,1070.0,423,74,0.17494089834515367,0.17494089834515367,0.0,0.0,0.0
1080.0,1090.0,505,89,0.17623762376237623,0.17623762376237623,0.0,0.0,0.0
1100.0,1110.0,342,76,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0
1120.0,1130.0,387,77,0.19896640826873385,0.19896640826873385,0.0,0.0,0.0
1140.0,1150.0,358,62,0.17318435754189945,0.17318435754189945,0.0,0.0,0.0
1160.0,1170.0,364,70,0.19230769230769232,0.19230769230769232,0.0,0.0,0.0
1180.0,1190.0,406,95,0.23399014778325122,0.23399014778325122,0.0,0.0,0.0
1200.0,1210.0,335,69,0.20597014925373133,0.20597014925373133,0.0,0.0,0.0
1220.0,1230.0,348,71,0.20402298850574713,0.20402298850574713,0.0,0.0,0.0
1240.0,1250.0,307,69,0.2247557003257329,0.2247557003257329,0.0,0.0,0.0
1260.0,1270.0,307,78,0.254071661237785,0.254071661237785,0.0,0.0,0.0
1280.0,1290.0,223,44,0.19730941704035873,0.19730941704035873,0.0,0.0,0.0
1300.0,1310.0,354,73,0.2062146892655367,0.2062146892655367,0.0,0.6666666666666666,0.0
1320.0,1330.0,399,113,0.2832080200501253,0.2832080200501253,0.0,1.0,0.0
1340.0,1350.0,417,132,0.31654676258992803,0.31654676258992803,0.0,1.0,0.0
1360.0,1370.0,333,100,0.3003003003003003,0.3003003003003003,0.0,1.0,0.0
1380.0,1390.0,341,87,0.25513196480938416,0.25513196480938416,0.0,1.0,0.0
1400.0,1410.0,415,111,0.2674698795180723,0.2674698795180723,0.0,1.0,0.0
1420.0,1430.0,271,77,0.28413284132841327,0.28413284132841327,0.0,1.0,0.0
1440.0,1450.0,203,61,0.30049261083743845,0.30049261083743845,0.0,1.0,0.0
1460.0,1470.0,280,80,0.2857142857142857,0.2857142857142857,0.0,1.0,0.0
1480.0,1490.0,510,143,0.2803921568627451,0.2803921568627451,0.0,1.0,0.0
1500.0,1510.0,335,95,0.2835820895522388,0.2835820895522388,0.0,1.0,0.0
1520.0,1530.0,176,47,0.26704545454545453,0.26704545454545453,0.0,1.0,0.0
1540.0,1550.0,491,145,0.2953156822810591,0.2953156822810591,0.0,1.0,0.0
1560.0,1570.0,442,122,0.27601809954751133,0.27601809954751133,0.0,1.0,0.0
1580.0,1590.0,256,86,0.3359375,0.3359375,0.0,1.0,0.0
1600.0,1610.0,227,55,0.2422907488986784,0.2422907488986784,0.0,1.0,0.0
1620.0,1630.0,388,113,0.2912371134020619,0.2912371134020619,0.0,1.0,0.0
1640.0,1650.0,337,100,0.29673590504451036,0.29673590504451036,0.0,1.0,0.0
1660.0,1670.0,253,72,0.2845849802371542,0.2845849802371542,0.0,1.0,0.0
1680.0,1690.0,195,44,0.22564102564102564,0.22564102564102564,0.0,1.0,0.0
1700.0,1710.0,183,49,0.2677595628415301,0.2677595628415301,0.0,1.0,0.0
1720.0,1730.0,445,120,0.2696629213483146,0.2696629213483146,0.0,1.0,0.0
1740.0,1750.0,277,82,0.296028880866426,0.296028880866426,0.0,1.0,0.0
1760.0,1770.0,238,75,0.31512605042016806,0.31512605042016806,0.0,1.0,0.0
1780.0,1790.0,209,53,0.2535885167464115,0.2535885167464115,0.0,1.0,0.0
1800.0,1810.0,273,88,0.32234432234432236,0.32234432234432236,0.0,1.0,0.0
1820.0,1830.0,387,113,0.29198966408268734,0.29198966408268734,0.0,1.0,0.0
1840.0,1850.0,396,93,0.23484848484848486,0.23484848484848486,0.0,1.0,0.0
1860.0,1870.0,292,69,0.2363013698630137,0.2363013698630137,0.0,1.0,0.0
1880.0,1890.0,269,67,0.24907063197026022,0.24907063197026022,0.0,1.0,0.0
1900.0,1910.0,506,92,0.18181818181818182,0.18181818181818182,0.0,0.6146245059288538,0.0
1920.0,1930.0,556,116,0.20863309352517986,0.20863309352517986,0.0,0.0,0.0
1940.0,1950.0,25445,5297,0.2081744940066811,0.2081744940066811,0.0,0.0,0.0
1960.0,1970.0,1622,353,0.21763255240443896,0.21763255240443896,0.0,0.0,0.0
1980.0,1990.0,1291,265,0.20526723470178157,0.20526723470178157,0.0,0.0,0.0
2000.0,2010.0,17325,3653,0.21085137085137085,0.21085137085137085,0.0,0.0,0.0
2020.0,2030.0,2096,481,0.22948473282442747,0.22948473282442747,0.0,0.0,0.0
2040.0,2050.0,28168,5843,0.20743396762283442,0.20743396762283442,0.0,0.0,0.0
2060.0,2070.0,508,97,0.19094488188976377,0.19094488188976377,0.0,0.0,0.0
2080.0,2090.0,572,105,0.18356643356643357,0.18356643356643357,0.0,0.0,0.0
2100.0,2110.0,580,110,0.1896551724137931,0.1896551724137931,0.0,0.0,0.0
2120.0,2130.0,546,122,0.22344322344322345,0.22344322344322345,0.0,0.0,0.0
2140.0,2150.0,629,116,0.18441971383147854,0.18441971383147854,0.0,0.0,0.0
2160.0,2170.0,557,95,0.17055655296229802,0.17055655296229802,0.0,0.6624775583482945,0.0
2180.0,2190.0,597,187,0.3132328308207705,0.3132328308207705,0.0,1.0,0.0
2200.0,2210.0,588,185,0.31462585034013607,0.31462585034013607,0.0,1.0,0.0
2220.0,2230.0,588,169,0.28741496598639454,0.28741496598639454,0.0,1.0,0.0
2240.0,2250.0,617,178,0.2884927066450567,0.2884927066450567,0.0,1.0,0.0
2260.0,2270.0,615,178,0.2894308943089431,0.2894308943089431,0.0,1.0,0.0
2280.0,2290.0,784,211,0.26913265306122447,0.26913265306122447,0.0,1.0,0.0
2300.0,2310.0,552,161,0.2916666666666667,0.2916666666666667,0.0,1.0,0.0
2320.0,2330.0,684,118,0.17251461988304093,0.17251461988304093,0.0,0.35526315789473684,0.0
2340.0,2350.0,754,140,0.1856763925729443,0.1856763925729443,0.0,0.0,0.0
2360.0,2370.0,802,159,0.19825436408977556,0.19825436408977556,0.0,0.0,0.0
2380.0,2390.0,754,161,0.21352785145888595,0.21352785145888595,0.0,0.47745358090185674,0.0
2400.0,2410.0,761,201,0.26412614980289095,0.26412614980289095,0.0,1.0,0.0
2420.0,2430.0,879,263,0.2992036405005688,0.2992036405005688,0.0,1.0,0.0
2440.0,2450.0,875,243,0.2777142857142857,0.2777142857142857,0.0,1.0,0.0
2460.0,2470.0,829,249,0.30036188178528345,0.30036188178528345,0.0,1.0,0.0
2480.0,2490.0,932,272,0.2918454935622318,0.2918454935622318,0.0,1.0,0.0
2500.0,2510.0,941,261,0.2773645058448459,0.2773645058448459,0.0,1.0,0.0
2520.0,2530.0,1137,287,0.25241864555848725,0.25241864555848725,0.0,0.9991204925241864,0.0
2540.0,2550.0,1123,208,0.18521816562778273,0.18521816562778273,0.0,0.20035618878005343,0.0
2560.0,2570.0,1427,276,0.19341275402943237,0.19341275402943237,0.0,0.0,0.0
2580.0,2590.0,1322,293,0.2216338880484115,0.2216338880484115,0.0,0.0,0.0
2600.0,2610.0,1387,296,0.21341023792357605,0.21341023792357605,0.0,0.0,0.0
2620.0,2630.0,1362,299,0.2195301027900147,0.2195301027900147,0.0,0.0,0.0
2640.0,2650.0,1597,332,0.20788979336255478,0.20788979336255478,0.0,0.0,0.0
2660.0,2670.0,1840,385,0.20923913043478262,0.20923913043478262,0.0,0.0,0.0
2680.0,2690.0,1890,392,0.2074074074074074,0.2074074074074074,0.0,0.0,0.0
2700.0,2710.0,1987,410,0.20634121791645696,0.20634121791645696,0.0,0.0,0.0
2720.0,2730.0,2033,478,0.23512051155927202,0.23512051155927202,0.0,0.0,0.0
2740.0,2750.0,2145,457,0.21305361305361306,0.21305361305361306,0.0,0.0,0.0
2760.0,2770.0,2457,522,0.21245421245421245,0.21245421245421245,0.0,0.0,0.0
2780.0,2790.0,3038,637,0.20967741935483872,0.20967741935483872,0.0,0.0,0.0
2800.0,2810.0,3398,699,0.2057092407298411,0.2057092407298411,0.0,0.0,0.0
2820.0,2830.0,3376,718,0.2126777251184834,0.2126777251184834,0.0,0.0,0.0
2840.0,2850.0,3740,831,0.22219251336898396,0.22219251336898396,0.0,0.0,0.0
2860.0,2870.0,3397,787,0.2316750073594348,0.2316750073594348,0.0,0.0,0.0
2880.0,2890.0,4160,791,0.19014423076923076,0.19014423076923076,0.0,0.0,0.0
2900.0,2910.0,6522,1318,0.2020852499233364,0.2020852499233364,0.0,0.0,0.0
2920.0,2930.0,8595,1767,0.2055846422338569,0.2055846422338569,0.0,0.0,0.0
2940.0,2950.0,4117,962,0.233665290259898,0.233665290259898,0.0,0.0,0.0
2960.0,2970.0,86,21,0.2441860465116279,0.2441860465116279,0.0,0.0,0.0
2980.0,2990.0,137,31,0.22627737226277372,0.22627737226277372,0.0,0.0,0.0
3000.0,3010.0,14,4,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
