dist_bin_left,dist_bin_center,n_total,n_success,pdr,n_success_phy,pdr_phy,n_late,late_ratio_phy,delay_p50_ms,delay_p95_ms,delay_p99_ms,nlos_ratio,tunnel_ratio,avg_blockage_b,avg_n_cs,avg_cbr,avg_p_col,avg_cong_delay_ms
220,225.0,143260,392,0.002736283680022337,392,0.002736283680022337,0,0.0,15.551804477228108,25.71018482603405,25.87175691883067,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,235.0,141726,410,0.002892906029945105,410,0.002892906029945105,0,0.0,15.652469448084549,25.94996562439455,26.064840787821737,0.0,0.0,0.0,1.0,0.0,0.0,0.0
240,245.0,139023,438,0.0031505578213676874,438,0.0031505578213676874,0,0.0,15.875492730894722,26.116223332779523,26.223454547207247,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250,255.0,139307,409,0.0029359615812557874,409,0.0029359615812557874,0,0.0,16.092617116391793,26.297151888288326,26.448688664342935,0.0,0.0,0.0,1.0,0.0,0.0,0.0
260,265.0,141119,388,0.0027494525896583732,388,0.0027494525896583732,0,0.0,16.272767462244516,26.491497649957978,26.674588969223972,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,275.0,142105,437,0.003075190879983111,437,0.003075190879983111,0,0.0,16.431465390970732,26.725038777312893,26.927114269023733,0.0,0.0,0.0,1.0,0.0,0.0,0.0
280,285.0,143589,419,0.002918050825620347,419,0.002918050825620347,0,0.0,16.75194098341559,26.920676748215712,27.066243854598792,0.0,0.0,0.0,1.0,0.0,0.0,0.0
290,295.0,147867,457,0.0030906152150243123,457,0.0030906152150243123,0,0.0,16.848127352223884,27.07004761144335,27.17970286260842,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300,305.0,152600,456,0.0029882044560943645,456,0.0029882044560943645,0,0.0,17.102910284284675,27.394059688049825,27.613043207718363,0.0,0.0,0.0,1.0,0.0,0.0,0.0
310,315.0,144779,436,0.0030114864724856507,436,0.0030114864724856507,0,0.0,17.280985607499012,27.552380280360566,27.701130474220335,0.0,0.0,0.0,1.0,0.0,0.0,0.0
320,325.0,145541,453,0.003112524992957311,453,0.003112524992957311,0,0.0,17.476240836005935,27.721504689132175,27.872255982379805,0.0,0.0,0.0,1.0,0.0,0.0,0.0
330,335.0,144900,450,0.003105590062111801,450,0.003105590062111801,0,0.0,17.620413397758163,27.890998822743995,28.043882212943224,0.0,0.0,0.0,1.0,0.0,0.0,0.0
340,345.0,147701,437,0.0029586800360187136,437,0.0029586800360187136,0,0.0,17.89965303680459,28.101140020733936,28.265189227206925,0.0,0.0,0.0,1.0,0.0,0.0,0.0
350,355.0,150696,468,0.003105590062111801,468,0.003105590062111801,0,0.0,18.055004039467754,28.29942196826302,28.484944670112014,0.0,0.0,0.0,1.0,0.0,0.0,0.0
360,365.0,153444,477,0.00310862594822867,477,0.00310862594822867,0,0.0,18.3129500351368,28.506080154361705,28.671979410703536,0.0,0.0,0.0,1.0,0.0,0.0,0.0
370,375.0,154844,472,0.0030482291855028288,472,0.0030482291855028288,0,0.0,18.472542099461908,28.707065880723086,28.86462716182235,0.0,0.0,0.0,1.0,0.0,0.0,0.0
380,385.0,165599,484,0.0029227229633029183,484,0.0029227229633029183,0,0.0,18.764676892811213,28.892709619232367,29.086413228530187,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390,395.0,149143,457,0.0030641733101788218,457,0.0030641733101788218,0,0.0,18.88776710687196,29.150473414611074,29.33271144543552,0.0,0.0,0.0,1.0,0.0,0.0,0.0
400,405.0,135746,395,0.0029098463306469436,395,0.0029098463306469436,0,0.0,19.123579117027848,29.2881748108918,29.4217296973425,0.0,0.0,0.0,1.0,0.0,0.0,0.0
410,415.0,132787,391,0.002944565356548457,391,0.002944565356548457,0,0.0,19.33898016620501,29.44883211459525,29.587757297414367,0.0,0.0,0.0,1.0,0.0,0.0,0.0
420,425.0,129567,361,0.0027862032770690067,361,0.0027862032770690067,0,0.0,19.460199372171587,29.706202294220738,29.86356775456368,0.0,0.0,0.0,1.0,0.0,0.0,0.0
430,435.0,126115,423,0.0033540815921975975,423,0.0033540815921975975,0,0.0,19.68845779371384,29.90409609620815,30.088686810290415,0.0,0.0,0.0,1.0,0.0,0.0,0.0
440,445.0,126115,394,0.003124132735994925,394,0.003124132735994925,0,0.0,19.84568198927426,30.09416849084734,30.257952128076425,0.0,0.0,0.0,1.0,0.0,0.0,0.0
450,455.0,124261,380,0.0030580793652071046,380,0.0030580793652071046,0,0.0,20.137120674359487,30.310669810319514,30.45549706721749,0.0,0.0,0.0,1.0,0.0,0.0,0.0
460,465.0,124126,372,0.0029969547073135363,372,0.0029969547073135363,0,0.0,20.257574914216736,30.530398554237987,30.70561510818412,0.0,0.0,0.0,1.0,0.0,0.0,0.0
470,475.0,123489,361,0.0029233373012980913,361,0.0029233373012980913,0,0.0,20.544094603620287,30.714590857536574,30.949731635858473,0.0,0.0,0.0,1.0,0.0,0.0,0.0
480,485.0,127542,389,0.0030499756942810995,389,0.0030499756942810995,0,0.0,20.667650422397585,30.87628040583791,31.056810315515026,0.0,0.0,0.0,1.0,0.0,0.0,0.0
490,495.0,124421,404,0.0032470402906261803,404,0.0032470402906261803,0,0.0,20.881247076182127,31.08903082192333,31.274726684711254,0.0,0.0,0.0,1.0,0.0,0.0,0.0
500,505.0,123301,361,0.0029277945839855314,361,0.0029277945839855314,0,0.0,20.99809461568646,31.3216411160119,31.524248341842306,0.0,0.0,0.0,1.0,0.0,0.0,0.0
510,515.0,124838,382,0.0030599657155673753,382,0.0030599657155673753,0,0.0,21.317603567494512,31.521741571555225,31.74309765198517,0.0,0.0,0.0,1.0,0.0,0.0,0.0
520,525.0,126401,346,0.0027373201161383217,346,0.0027373201161383217,0,0.0,21.443972189174715,31.64939136615522,31.94281346175453,0.0,0.0,0.0,1.0,0.0,0.0,0.0
530,535.0,127283,390,0.0030640384026146463,390,0.0030640384026146463,0,0.0,21.74517140321919,31.939906478270956,32.07649155448361,0.0,0.0,0.0,1.0,0.0,0.0,0.0
540,545.0,126526,395,0.0031218879914009768,395,0.0031218879914009768,0,0.0,21.91478453193359,32.13252317237839,32.24938649677741,0.0,0.0,0.0,1.0,0.0,0.0,0.0
550,555.0,125477,366,0.002916869227029655,366,0.002916869227029655,0,0.0,22.040865070337304,32.26261001622957,32.46578166195592,0.0,0.0,0.0,1.0,0.0,0.0,0.0
560,565.0,122739,423,0.003446337349986557,423,0.003446337349986557,0,0.0,22.34364991201577,32.52108568726087,32.706114620622294,0.0,0.0,0.0,1.0,0.0,0.0,0.0
570,575.0,121630,366,0.00300912603798405,366,0.00300912603798405,0,0.0,22.42217527836938,32.63850707244627,32.737419361267904,0.0,0.0,0.0,1.0,0.0,0.0,0.0
580,585.0,123457,365,0.002956494973958544,365,0.002956494973958544,0,0.0,22.68102357992512,32.878236278587885,33.01507279687221,0.0,0.0,0.0,1.0,0.0,0.0,0.0
590,595.0,121105,377,0.0031130011147351474,377,0.0031130011147351474,0,0.0,22.88052339790524,33.05334271097257,33.32428087463561,0.0,0.0,0.0,1.0,0.0,0.0,0.0
600,605.0,121292,362,0.0029845331926260594,362,0.0029845331926260594,0,0.0,23.147056279644044,33.299841329225174,33.448858304360144,0.0,0.0,0.0,1.0,0.0,0.0,0.0
610,615.0,123350,405,0.0032833400891771384,405,0.0032833400891771384,0,0.0,23.28520389972059,33.51756788329642,33.66287358469798,0.0,0.0,0.0,1.0,0.0,0.0,0.0
620,625.0,124939,374,0.002993460808874731,374,0.002993460808874731,0,0.0,23.428623880882633,33.688530117134015,33.853913913140026,0.0,0.0,0.0,1.0,0.0,0.0,0.0
630,635.0,123356,393,0.0031859009695515417,393,0.0031859009695515417,0,0.0,23.719856746274196,33.91452046138913,34.089051262393504,0.0,0.0,0.0,1.0,0.0,0.0,0.0
640,645.0,124189,381,0.0030679045648165297,381,0.0030679045648165297,0,0.0,23.897995255002947,34.09395232517947,34.28304708513448,0.0,0.0,0.0,1.0,0.0,0.0,0.0
650,655.0,124974,363,0.0029046041576647943,363,0.0029046041576647943,0,0.0,24.03372881394752,34.352751323612786,34.516623860358166,0.0,0.0,0.0,1.0,0.0,0.0,0.0
660,665.0,123101,352,0.002859440621928335,352,0.002859440621928335,0,0.0,24.3293783802525,34.54189171061413,34.721092532921006,0.0,0.0,0.0,1.0,0.0,0.0,0.0
670,675.0,124485,361,0.0028999477848736794,361,0.0028999477848736794,0,0.0,24.48106013356661,34.74052324975534,34.872699846515225,0.0,0.0,0.0,1.0,0.0,0.0,0.0
680,685.0,124082,346,0.002788478586741026,346,0.002788478586741026,0,0.0,24.695994407792853,34.93103413210806,35.07785592672101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
690,695.0,125934,395,0.0031365635968046753,395,0.0031365635968046753,0,0.0,24.825248848620664,35.093742491098595,35.312276517710664,0.0,0.0,0.0,1.0,0.0,0.0,0.0
700,705.0,125990,394,0.0031272323200253987,394,0.0031272323200253987,0,0.0,25.094493926085903,35.260228852280214,35.383042616128456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710,715.0,126178,384,0.003043319754632345,384,0.003043319754632345,0,0.0,25.281866841530576,35.54946934641705,35.702557517005296,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720,725.0,126857,369,0.002908787059444887,369,0.002908787059444887,0,0.0,25.51994159830584,35.67907339604615,35.94752096156365,0.0,0.0,0.0,1.0,0.0,0.0,0.0
730,735.0,127984,368,0.002875359419927491,368,0.002875359419927491,0,0.0,25.752984226987074,35.89914003597631,36.074447957414435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
740,745.0,125276,402,0.0032089147163063955,402,0.0032089147163063955,0,0.0,25.879003767945186,36.118781936382184,36.22908823171991,0.0,0.0,0.0,1.0,0.0,0.0,0.0
750,755.0,126044,363,0.002879946685284504,363,0.002879946685284504,0,0.0,26.108319660549487,36.28752546483838,36.41395082373014,0.0,0.0,0.0,1.0,0.0,0.0,0.0
760,765.0,127479,414,0.0032475937213188055,414,0.0032475937213188055,0,0.0,26.284999792626024,36.57117641593519,36.74910511496911,0.0,0.0,0.0,1.0,0.0,0.0,0.0
770,775.0,128244,453,0.0035323289978478525,453,0.0035323289978478525,0,0.0,26.47478084918009,36.746228594914854,36.99667440544111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
780,785.0,128618,396,0.0030788847595204405,396,0.0030788847595204405,0,0.0,26.80335113937785,36.97552388881178,37.089397128435806,0.0,0.0,0.0,1.0,0.0,0.0,0.0
790,795.0,127710,377,0.002952000626419231,377,0.002952000626419231,0,0.0,26.93190165396048,37.17886230324975,37.28757117611012,0.0,0.0,0.0,1.0,0.0,0.0,0.0
800,805.0,132304,411,0.003106482041359294,411,0.003106482041359294,0,0.0,27.075738101108403,37.287793644653064,37.4541963551215,0.0,0.0,0.0,1.0,0.0,0.0,0.0
810,815.0,134616,429,0.0031868425744339453,429,0.0031868425744339453,0,0.0,27.274829238489392,37.524624830236135,37.63485431508216,0.0,0.0,0.0,1.0,0.0,0.0,0.0
820,825.0,135109,417,0.003086396909162232,417,0.003086396909162232,0,0.0,27.54638616450216,37.75354568795102,37.90369506293793,0.0,0.0,0.0,1.0,0.0,0.0,0.0
830,835.0,136058,411,0.0030207705537344367,411,0.0030207705537344367,0,0.0,27.68671159159032,37.92850886903514,38.04877053319677,0.0,0.0,0.0,1.0,0.0,0.0,0.0
840,845.0,138195,433,0.0031332537356633743,433,0.0031332537356633743,0,0.0,27.885529683132354,38.111737924778225,38.29803268061291,0.0,0.0,0.0,1.0,0.0,0.0,0.0
850,855.0,136156,419,0.0030773524486618293,419,0.0030773524486618293,0,0.0,28.11170941389454,38.37440328889474,38.48034511344068,0.0,0.0,0.0,1.0,0.0,0.0,0.0
860,865.0,136416,434,0.0031814449917898194,434,0.0031814449917898194,0,0.0,28.29058685024703,38.4884096002286,38.66556350178873,0.0,0.0,0.0,1.0,0.0,0.0,0.0
870,875.0,136885,429,0.0031340176060196514,429,0.0031340176060196514,0,0.0,28.5145445743416,38.756999487899925,38.988876749595896,0.0,0.0,0.0,1.0,0.0,0.0,0.0
880,885.0,139495,412,0.002953510878526112,412,0.002953510878526112,0,0.0,28.656669035378954,38.91128387027943,39.042931166817,0.0,0.0,0.0,1.0,0.0,0.0,0.0
890,895.0,141534,449,0.0031723826077126346,449,0.0031723826077126346,0,0.0,28.905156521177364,39.09873926055837,39.333235175155,0.0,0.0,0.0,1.0,0.0,0.0,0.0
900,905.0,144542,426,0.002947240248509084,426,0.002947240248509084,0,0.0,29.028064186972856,39.325378387133284,39.462901212158066,0.0,0.0,0.0,1.0,0.0,0.0,0.0
910,915.0,148828,447,0.0030034670895261644,447,0.0030034670895261644,0,0.0,29.31089865286389,39.523813150032375,39.74490325759601,0.0,0.0,0.0,1.0,0.0,0.0,0.0
920,925.0,153835,463,0.0030097182045698313,463,0.0030097182045698313,0,0.0,29.50638238159941,39.72250085507525,39.892826142230284,0.0,0.0,0.0,1.0,0.0,0.0,0.0
930,935.0,158496,495,0.003123107207752877,495,0.003123107207752877,0,0.0,29.69192600282893,39.91811383061213,40.12204614023691,0.0,0.0,0.0,1.0,0.0,0.0,0.0
940,945.0,161179,513,0.0031827967663281198,513,0.0031827967663281198,0,0.0,29.888794343906124,40.12023015264999,40.24666301425584,0.0,0.0,0.0,1.0,0.0,0.0,0.0
950,955.0,167116,477,0.0028543047942746354,477,0.0028543047942746354,0,0.0,30.14838322864412,40.36503186420773,40.532708628241956,0.0,0.0,0.0,1.0,0.0,0.0,0.0
960,965.0,175256,515,0.0029385584516364634,515,0.0029385584516364634,0,0.0,30.32439741523885,40.54741772576754,40.67757689299226,0.0,0.0,0.0,1.0,0.0,0.0,0.0
970,975.0,189877,583,0.003070408738288471,583,0.003070408738288471,0,0.0,30.51044814200848,40.70904773487282,40.88599588139254,0.0,0.0,0.0,1.0,0.0,0.0,0.0
980,985.0,214917,611,0.0028429579791268257,611,0.0028429579791268257,0,0.0,30.666662499457168,40.89980602651298,41.13107041701393,0.0,0.0,0.0,1.0,0.0,0.0,0.0
990,995.0,154125,492,0.0031922141119221413,492,0.0031922141119221413,0,0.0,30.943532598622564,41.12524427314872,41.24787554865264,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1000,1005.0,902693,2598,0.0028780548868773768,2598,0.0028780548868773768,0,0.0,31.021012336849004,41.22675071691321,41.40438421698158,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1010,1015.0,179731,543,0.0030211816548063493,543,0.0030211816548063493,0,0.0,31.32933899158591,41.51944381676359,41.686253304568524,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1020,1025.0,158570,437,0.002755880683609762,437,0.002755880683609762,0,0.0,31.441514362183128,41.7176554303708,41.90573022020473,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1030,1035.0,150653,429,0.002847603433054768,429,0.002847603433054768,0,0.0,31.62181092355373,41.87150297031644,42.033955532077115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1040,1045.0,148128,440,0.0029704039749405917,440,0.0029704039749405917,0,0.0,31.93487438455445,42.11656502433573,42.24750223827454,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1050,1055.0,142976,394,0.0027557072515666963,394,0.0027557072515666963,0,0.0,32.069969327175,42.33078259999168,42.495430931183684,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1060,1065.0,142265,420,0.0029522370224580887,420,0.0029522370224580887,0,0.0,32.35229091558905,42.498067340759036,42.65113201071953,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1070,1075.0,129286,377,0.0029160156552140216,377,0.0029160156552140216,0,0.0,32.47233973641079,42.65344428772896,42.80494386427,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1080,1085.0,72739,187,0.002570835452783239,187,0.002570835452783239,0,0.0,32.71085726410425,42.89775451458335,43.136062592100004,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1090,1095.0,72344,210,0.0029027977441114673,210,0.0029027977441114673,0,0.0,32.869006681631184,43.15393086302924,43.34185459609261,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1100,1105.0,71620,219,0.0030578050823792235,219,0.0030578050823792235,0,0.0,33.125183338545824,43.38176901043829,43.56461621251437,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1110,1115.0,70555,209,0.002962228049039756,209,0.002962228049039756,0,0.0,33.27007385165112,43.467927335292345,43.745162116222424,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1120,1125.0,71530,179,0.002502446525933175,179,0.002502446525933175,0,0.0,33.50758792508312,43.6295461042541,43.78444131382137,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1130,1135.0,69748,220,0.003154212307162929,220,0.003154212307162929,0,0.0,33.696058599018244,43.823684149254994,44.078326149464104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1140,1145.0,71080,204,0.0028700056274620148,204,0.0028700056274620148,0,0.0,33.95140522686911,44.155965631034306,44.285347289218144,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1150,1155.0,70746,241,0.0034065530206654794,241,0.0034065530206654794,0,0.0,34.082445128261824,44.257852201910815,44.3857611029349,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1160,1165.0,71732,206,0.002871800591089054,206,0.002871800591089054,0,0.0,34.24092874159132,44.47027747852903,44.67404775762104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1170,1175.0,71576,218,0.003045713647032525,218,0.003045713647032525,0,0.0,34.455786642586844,44.72839698715867,44.88252159355855,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1180,1185.0,70609,217,0.003073262615247348,217,0.003073262615247348,0,0.0,34.69710472806603,44.917219787820635,45.141204508787006,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1190,1195.0,69537,208,0.0029912133108992334,208,0.0029912133108992334,0,0.0,34.91444981481084,45.11991631858625,45.38691068531981,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1200,1205.0,70533,221,0.0031332851289467343,221,0.0031332851289467343,0,0.0,35.101113043706896,45.37655229347335,45.47799110716294,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1210,1215.0,70810,224,0.003163395000706115,224,0.003163395000706115,0,0.0,35.33529864477025,45.530259240323936,45.67886866300479,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1220,1225.0,69119,239,0.0034578046557386536,239,0.0034578046557386536,0,0.0,35.484017861328816,45.71137512111742,45.83293376834046,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1230,1235.0,69815,240,0.003437656664040679,240,0.003437656664040679,0,0.0,35.6571181429819,45.894859440788025,46.112405868929265,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1240,1245.0,68188,206,0.0030210594239455622,206,0.0030210594239455622,0,0.0,35.89541899800646,46.085171958060045,46.24667412008423,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1250,1255.0,68128,217,0.0031851808360732737,217,0.0031851808360732737,0,0.0,36.16672347324021,46.33213881317209,46.461193640517386,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1260,1265.0,69264,203,0.002930815430815431,203,0.002930815430815431,0,0.0,36.346737178191326,46.57053947152257,46.735713034561805,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1270,1275.0,69820,182,0.002606702950443999,182,0.002606702950443999,0,0.0,36.54925118873284,46.737113221036886,46.82129003958017,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1280,1285.0,69347,234,0.0033743348666849323,234,0.0033743348666849323,0,0.0,36.69246361003174,46.905095308601204,46.98951152569267,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1290,1295.0,69630,225,0.003231365790607497,225,0.003231365790607497,0,0.0,36.92732366086795,47.083795761693096,47.28780349770903,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1300,1305.0,70336,204,0.002900363967242948,204,0.002900363967242948,0,0.0,37.063718206085355,47.31511482373434,47.41789106679838,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1310,1315.0,70252,219,0.003117348972271252,219,0.003117348972271252,0,0.0,37.29247268534586,47.575208947181274,47.69249598642363,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1320,1325.0,69606,191,0.0027440163204321467,191,0.0027440163204321467,0,0.0,37.51151674355826,47.66504296161544,47.89432671831726,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1330,1335.0,69229,176,0.00254228719178379,176,0.00254228719178379,0,0.0,37.699763343075304,47.82402787538635,48.006602502852445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1340,1345.0,70452,205,0.0029097825469823427,205,0.0029097825469823427,0,0.0,38.00145379544673,48.14168430179809,48.22300227062418,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1350,1355.0,69401,206,0.002968256941542629,206,0.002968256941542629,0,0.0,38.12642551504976,48.40856793938481,48.52116808563638,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1360,1365.0,70499,212,0.003007134852976638,212,0.003007134852976638,0,0.0,38.43583312439138,48.58613208983099,48.67620772348998,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1370,1375.0,69104,218,0.0031546654318129197,218,0.0031546654318129197,0,0.0,38.58419154844681,48.74055424811876,48.91852632283384,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1380,1385.0,70030,224,0.0031986291589318865,224,0.0031986291589318865,0,0.0,38.612615511400264,48.92851463099267,49.050693861232844,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1390,1395.0,70669,203,0.002872546661195149,203,0.002872546661195149,0,0.0,38.924323878774416,49.122317772135105,49.351087078700225,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1400,1405.0,71287,227,0.003184311305006523,227,0.003184311305006523,0,0.0,39.19142607602621,49.31543068524075,49.374769612428125,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1410,1415.0,71123,222,0.00312135314877044,222,0.00312135314877044,0,0.0,39.45487386997367,49.497184021334824,49.60141233255427,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1420,1425.0,72673,205,0.0028208550630908313,205,0.0028208550630908313,0,0.0,39.441869299887166,49.70040930331023,49.841223520264776,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1430,1435.0,72458,214,0.002953435093433437,214,0.002953435093433437,0,0.0,39.67742974628006,49.901397332249125,50.129318884234955,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1440,1445.0,73593,238,0.003234003234003234,238,0.003234003234003234,0,0.0,39.94372108527865,50.05424377180999,50.27805356694103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1450,1455.0,72118,205,0.002842563576360964,205,0.002842563576360964,0,0.0,40.09794295476201,50.374709583483195,50.523673234098574,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1460,1465.0,72935,204,0.002797011037224926,204,0.002797011037224926,0,0.0,40.32533113485027,50.53989274048015,50.80312996389852,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1470,1475.0,72372,232,0.0032056596473774386,232,0.0032056596473774386,0,0.0,40.36623329995359,50.655915391479695,50.82631311989819,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1480,1485.0,74569,217,0.0029100564577773606,217,0.0029100564577773606,0,0.0,40.66290304611963,50.942694597230755,51.108381479324734,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1490,1495.0,74422,206,0.0027679987100588535,206,0.0027679987100588535,0,0.0,40.95527627591159,51.04675666077419,51.24174384891735,0.0,0.0,0.0,1.0,0.0,0.0,0.0
